Attempt	Real
wear-i-ly	wea-ri-ly
polk-a	pol-ka
bun-gled	bungled
pre-late	prel-ate
rec-o-g-ni-tion	rec-og-ni-tion
her-oic	he-ro-ic
mic-ro-phone	mi-cro-phone
bedded	bed-ded
le-gen-da-r-y	leg-end-ar-y
hy-gien-ic	hy-gi-en-ic
pur-suer	pur-su-er
stur-d-y	stur-dy
based	based
der-iv-a-tive	de-riv-a-tive
prol-e-tar-i-an	pro-le-tar-i-an
con-vi-v-i-al	con-viv-i-al
mer-in-gue	me-ringue
gymk-ha-na	gym-kha-na
burn-ings	burn-ings
del-e-te-r-i-ous	del-e-te-ri-ous
vel-ve-teen	vel-vet-een
tran-s-lu-cen-cy	trans-lu-cen-cy
sho-g-un	sho-gun
pallid	pal-lid
cam-per	camp-er
preach-ing	preaching
dis-hon-est-y	dis-hon-es-ty
teen-a-ger	teen-ag-er
bo-t-a-ny	bot-a-ny
po-lym-er-ase	pol-y-mer-ase
tou-ris-tic	tour-is-tic
i-s-o-mor-phic	i-so-mor-phic
profil-ing	pro-fil-ing
flus-tered	flustered
dis-ylla-ble	di-syl-la-ble
joust-ing	jousting
ion-ic	i-on-ic
cho-re-ogra-ph-er	cho-re-og-ra-pher
no-bo-dy	no-bod-y
trum-pe-ter	trum-pet-er
freed-om	free-dom
con-ser-va-tive	con-serv-a-tive
pretreat-ment	pre-treat-ment
brand-y	bran-dy
de-vil	dev-il
per-mea-bil-i-ty	per-me-a-bil-i-ty
car-ri-age	car-riage
neu-ro-surg-er-y	neu-ro-sur-ger-y
de-sic-ca-tor	des-ic-ca-tor
so-phist	soph-ist
vehe-ment	ve-he-ment
mo-nau-ral	mon-au-ral
tar-ot	ta-rot
pro-b-le-mat-i-cal	prob-lem-at-i-cal
un-it	u-nit
mis-t-y	mist-y
hon-o-rif-ic	hon-or-if-ic
de-mo	dem-o
unk-nown	un-known
cur-vy	curv-y
cabi-net	cab-i-net
quad-ruped	quad-ru-ped
bono-bo	bo-no-bo
sham-an	sha-man
refer-ee-ing	refereeing
ir-re-tri-ev-a-bly	ir-re-triev-a-bly
phi-l-o-soph-i-cal	phil-o-soph-i-cal
seaweed	sea-weed
pe-t-er	pe-ter
pachy-derm	pach-y-derm
sep-ar-a-ble	sep-a-ra-ble
pe-r-u-sal	pe-rus-al
as-tro-nau-t-ics	as-tro-nau-tics
de-te-r-i-o-ra-tion	de-te-ri-o-ra-tion
white-washed	whitewashed
winn-ing-ly	win-ning-ly
mot-i-vate	mo-ti-vate
coas-t-al	coast-al
stan-dard	stand-ard
con-tem-p-tu-ous-ly	con-temp-tu-ous-ly
cor-re-spon-d-ence	cor-re-spond-ence
leer-ing	leering
clov-er	clo-ver
in-teg-ra-tive	in-te-gra-tive
un-it-ed	u-nit-ed
pej-or-a-tive	pe-jo-ra-tive
spirit-ed	spir-it-ed
mo-r-on	mo-ron
vaing-lo-ry	vain-glo-ry
skul-d-ug-ger-y	skul-dug-ger-y
smold-er	smol-der
riv-al	ri-val
dorm-er	dor-mer
dod-gem	dodg-em
tum-u-lus	tu-mu-lus
ra-v-en	ra-ven
prec-o-g-ni-tion	pre-cog-ni-tion
phy-loge-ny	phy-log-e-ny
neces-sar-i-ly	nec-es-sar-i-ly
mis-og-y-n-ist	mi-sog-y-nist
dis-cip-li-nar-i-an	dis-ci-pli-nar-i-an
saki	sa-ki
han-di-craft	hand-i-craft
ex-cel-sior	ex-cel-si-or
mag-ne-tite	mag-net-ite
pre-f-er	pre-fer
startling-ly	star-tling-ly
scrumhalf	scrum-half
plu-mage	plum-age
pa-tis-serie	pa-tis-se-rie
read-just	re-ad-just
pro-s-o-dy	pros-o-dy
el-e-men-ta-r-y	el-e-men-ta-ry
haph-a-zard-ly	hap-haz-ard-ly
li-mo	lim-o
briga-di-er	brig-a-dier
fin-ite	fi-nite
bu-oy-ant	buoy-ant
mel-liflu-ous	mel-lif-lu-ous
fron-tage	front-age
dis-con-tin-u-i-ty	dis-con-ti-nu-i-ty
hyper-ac-tive	hy-per-ac-tive
le-ghorn	leg-horn
prem-o-lar	pre-mo-lar
pro-tub-er-ance	pro-tu-ber-ance
re-s-em-ble	re-sem-ble
grape-fru-it	grape-fruit
cov-e-tous	cov-et-ous
quad-ruply	quad-ru-ply
trum-per-y	trump-er-y
de-bit	deb-it
pe-r-use	pe-ruse
mon-e-tar-ism	mon-e-ta-rism
cas-ta-way	cast-a-way
freest-yle	free-style
milk-shake	milkshake
sig-ner	sign-er
gar-age	ga-rage
for-tui-tous	for-tu-i-tous
cable-way	ca-ble-way
so-ci-o-e-c-o-nom-ic	so-ci-o-ec-o-nom-ic
cour-tier	cour-ti-er
re-ar-guard	rear-guard
eastern-most	east-ern-most
i-cos-a-he-dron	i-co-sa-he-dron
an-teat-er	ant-eat-er
fas-ti-d-i-ous	fas-tid-i-ous
pe-trel	pet-rel
mo-m-en-tar-y	mo-men-tar-y
a-p-o-lo-gi-a	ap-o-lo-gi-a
sun-tanned	suntanned
coin-cide	co-in-cide
fev-er	fe-ver
new-s-cast	news-cast
ditch-ing	ditching
vide-o-tape	vid-e-o-tape
scrip-twrit-er	script-writ-er
seques-tra-tion	se-ques-tra-tion
ca-v-ern	cav-ern
transverse	trans-verse
min-ute-ly	mi-nute-ly
une-mo-tion-al	un-e-mo-tion-al
dun-ghill	dung-hill
il-li-q-uid	il-liq-uid
o-pe-n-er	o-pen-er
dun-ga-r-ees	dun-ga-rees
un-sys-te-mat-ic	un-sys-tem-at-ic
at-ten-d-ance	at-tend-ance
re-cog-nize	rec-og-nize
clean-ser	cleans-er
unknow-ing	un-know-ing
bu-ri-al	bur-i-al
christ-en	chris-ten
theism	the-ism
mal-ig-nan-cy	ma-lig-nan-cy
e-nact	en-act
frustrat-ed	frus-trat-ed
splenet-ic	sple-net-ic
vehe-mence	ve-he-mence
guaca-mole	gua-ca-mo-le
lo-como-tive	lo-co-mo-tive
sal-mon	salm-on
res-pir-a-to-ry	res-pi-ra-to-ry
cou-p-let	cou-plet
post-modern	post-mod-ern
la-z-u-li	laz-u-li
em-o-tive	e-mo-tive
par-al-y-sis	pa-ral-y-sis
dis-hearten-ing	disheartening
neu-ro-n-al	neu-ron-al
free-l-ance	free-lance
cull-ing	culling
stin-gray	sting-ray
sup-ple-men-tar-y	sup-ple-men-ta-ry
sof-tie	soft-ie
ru-na-way	run-a-way
in-frastruc-tur-al	in-fra-struc-tur-al
cre-dit-wor-thi-ness	cred-it-wor-thi-ness
en-du-r-ance	en-dur-ance
var-ie-gat-ed	var-i-e-gat-ed
cam-paig-n-er	cam-paign-er
umpteen	ump-teen
de-vil-ment	dev-il-ment
cau-sa-tive	caus-a-tive
a-tav-ism	at-a-vism
coex-ten-sive	co-ex-ten-sive
dis-yl-lab-ic	di-syl-lab-ic
im-pro-b-a-ble	im-prob-a-ble
fe-r-o-cious-ly	fe-ro-cious-ly
torp-id	tor-pid
sur-rend-er	sur-ren-der
ap-par-a-tus	ap-pa-rat-us
ob-lig-ing-ly	o-blig-ing-ly
tur-nov-er	turn-o-ver
nin-e-teenth	nine-teenth
pleat-ed	pleated
cutler-y	cut-ler-y
im-pla-ca-ble	im-plac-a-ble
cask-et	cas-ket
par-s-ley	pars-ley
doork-nob	door-knob
de-li	del-i
mo-lasses	mo-las-ses
un-easi-ness	un-eas-i-ness
height-ened	heightened
thund-er	thun-der
tran-s-con-ti-nen-tal	trans-con-ti-nen-tal
gold-s-mith	gold-smith
res-o-n-ance	res-o-nance
glut-to-ny	glut-ton-y
com-pelling-ly	com-pel-ling-ly
gang-ly	gan-gly
e-nact-ment	en-act-ment
kin-et-ics	ki-net-ics
as-pid-is-tra	as-pi-dis-tra
de-prec-a-to-ry	dep-re-ca-to-ry
bi-o-m-ass	bi-o-mass
o-ver-seer	o-ver-se-er
running	run-ning
trous-er	trou-ser
coast-ing	coasting
te-le-o-log-i-cal	tel-e-o-log-i-cal
mis-o-g-y-nis-tic	mi-sog-y-nis-tic
pil-as-ter	pi-las-ter
herring	her-ring
de-spot-ic	des-pot-ic
ion	i-on
goa-t-ee	goat-ee
be-leaguered	beleaguered
ca-sh-ier	cash-ier
un-der-car-ri-age	un-der-car-riage
pro-bo-s-cis	pro-bos-cis
bi-er	bier
mouth-water-ing	mouth-wa-ter-ing
reg-e-late	re-ge-late
proph-e-s-y	proph-e-sy
a-w-ash	a-wash
bee-feat-er	beef-eat-er
ob-liging	o-blig-ing
eon	e-on
in-doc-trinate	in-doc-tri-nate
read-just-ment	re-ad-just-ment
highlight-er	high-light-er
ye-o-man	yeo-man
rede-fine	re-de-fine
a-pocry-phal	a-poc-ry-phal
sta-d-i-um	sta-di-um
py-ri-dine	pyr-i-dine
ra-con-teur	rac-on-teur
meth-y-lene	meth-yl-ene
ex-tre-mism	ex-trem-ism
di-alogue	di-a-logue
theist	the-ist
sub-ur-ban-i-sa-tion	suburbanisation
un-chartered	un-char-tered
ex-is-t-ence	ex-ist-ence
de-bo-nair	deb-o-nair
nav-y	na-vy
fing-er	fin-ger
fil-mic	film-ic
shoe-l-ace	shoe-lace
re-t-i-na	ret-i-na
host-age	hos-tage
doc-to-ral	doc-tor-al
cu-ra-ble	cur-a-ble
en-tour-age	en-tou-rage
im-mo-r-al	im-mor-al
righ-t-e-ous	right-eous
ple-bei-an	ple-be-ian
ar-bore-tum	ar-bo-re-tum
brigand	brig-and
ca-pri-ole	cap-ri-ole
groc-er	gro-cer
re-k-in-dle	re-kin-dle
cur-ly	curl-y
en-tre-pre-neu-ri-al	en-tre-pre-neur-i-al
por-traitist	por-trait-ist
mur-d-er	mur-der
car-ci-n-o-gen	car-cin-o-gen
dis-pen-ser	dis-pens-er
fu-gue	fugue
non-cha-l-ant	non-cha-lant
pin-kie	pink-ie
syca-more	syc-a-more
co-ri-an-d-er	co-ri-an-der
cas-ser-ole	cas-se-role
con-for-m-i-ty	con-form-i-ty
re-min-d-er	re-mind-er
science	sci-ence
body-build-ing	bod-y-build-ing
mar-sh-land	marsh-land
th-wart	thwart
nauseat-ing	nau-se-at-ing
in-val-id	in-va-lid
toke-nism	to-ken-ism
tub-u-lar	tu-bu-lar
sev-ered	severed
gal-leon	gal-le-on
stee-ly	steel-y
o-do-r-ous	o-dor-ous
fabled	fa-bled
reg-ist-ry	reg-is-try
as-so-n-ance	as-so-nance
con-vales-cence	con-va-les-cence
de-brief-ing	debriefing
sen-sual-i-ty	sen-su-al-i-ty
non-ethe-less	none-the-less
un-tran-s-lata-ble	un-trans-lat-a-ble
nuis-ance	nui-sance
orchid	or-chid
vex-ing	vexing
re-im-ple-ment-ed	reimplemented
ashamed	a-shamed
cafe	ca-fe
halfheart-ed-ly	half-heart-ed-ly
rew-rit-a-ble	re-writ-a-ble
triggered	trig-gered
hi-jack-ing	hijacking
fore-fath-er	fore-fa-ther
male-fac-tor	mal-e-fac-tor
ste-re-o	ster-e-o
tel-ep-a-thy	te-lep-a-thy
he-li-os-phere	he-li-o-sphere
re-tro-ac-tive	ret-ro-ac-tive
u-phill	up-hill
fin-al-i-ty	fi-nal-i-ty
con-ser-va-to-ry	con-serv-a-to-ry
se-v-ere	se-vere
ma-ta-dor	mat-a-dor
bulg-ing	bulging
un-pre-ju-diced	un-prej-u-diced
mil-lise-cond	mil-li-sec-ond
Words with errors: 1226
Words with incorrect number of syllables: 678
Total evluated: 6500
Perfect accuracy: 0.81
Number of syllables accuracy: 0.90
Average Levenshtein Distance(across incorrect words): 1.15
