Attempt	Real
monog-a-mous	mo-nog-a-mous
methanol	meth-a-nol
sub-servient	sub-ser-vi-ent
idol-a-try	i-dol-a-try
fleshy	flesh-y
hedgerow	hedge-row
ghana	ghana
ten-able	ten-a-ble
atone-ment	a-tone-ment
cruller	crul-ler
showy	show-y
lega-to	le-ga-to
abalone	ab-a-lo-ne
isosce-les	i-sos-ce-les
bushy	bush-y
over-pow-er-ing	o-ver-pow-er-ing
jan-u-ary	jan-u-ar-y
ge-nial	ge-ni-al
breathy	breath-y
shipown-er	ship-own-er
shep-herdess	shep-herd-ess
teething	teeth-ing
overem-pha-sis	o-ver-em-pha-sis
melee	me-lee
grenadier	gren-a-dier
stu-dious-ly	stu-di-ous-ly
man-ager-ess	man-ag-er-ess
pineap-ple	pine-ap-ple
nobly	no-bly
phrase-ol-o-gy	phra-se-ol-o-gy
rewire	re-wire
sac-risty	sac-ris-ty
iso-mer	i-so-mer
lichen	li-chen
diminu-tion	dim-i-nu-tion
apart-ness	a-part-ness
open-ing	o-pen-ing
mi-croc-ode	mi-cro-code
joey	jo-ey
mem-o-rable	mem-o-ra-ble
laun-derette	laun-der-ette
hosan-na	ho-san-na
rip-pling	rippling
re-pro-ducibly	re-pro-duc-i-bly
an-tipodes	an-tip-o-des
us-abil-i-ty	us-a-bil-i-ty
ini-tia-tor	in-i-ti-a-tor
clin-i-cian	cli-ni-cian
de-tectably	de-tect-a-bly
sapi-ent	sa-pi-ent
cor-ti-cos-teroid	cor-ti-co-ster-oid
heart-en-ing	heartening
bilin-gual	bi-lin-gual
dis-may-ing	dismaying
im-pro-vi-sa-tion-al	im-prov-i-sa-tion-al
over-rate	o-ver-rate
silt-ing	silting
ide-ol-o-gy	i-de-ol-o-gy
ir-refutable	ir-ref-u-ta-ble
opin-ion	o-pin-ion
as-phyx-ia	as-phyx-i-a
bedrid-den	bed-rid-den
elon-gat-ed	e-lon-gat-ed
drifter	drift-er
lachry-mal	lach-ry-mal
pekan	pek-an
febrile	fe-brile
over-come	o-ver-come
beefeater	beef-eat-er
lessee	les-see
emit	e-mit
kudu	ku-du
ho-mo-pho-bia	ho-mo-pho-bi-a
ergo	er-go
wadding	wad-ding
castel-lat-ed	cas-tel-lat-ed
mu-cosa	mu-co-sa
racial-ism	ra-cial-ism
rubric	ru-bric
bleat-ing	bleating
cheery	cheer-y
ethno-graph-ic	eth-no-graph-ic
iso-la-tion	i-so-la-tion
id-iomat-ic	id-i-o-mat-ic
menu	men-u
pullover	pull-o-ver
rooi-bos	roo-i-bos
link-able	link-a-ble
emet-ic	e-met-ic
fontanel	fon-ta-nel
delir-i-um	de-lir-i-um
en-tourage	en-tou-rage
crater	cra-ter
desul-to-ry	des-ul-to-ry
epi-dem-ic	ep-i-dem-ic
phonon	pho-non
work-able	work-a-ble
ante	an-te
prairie	prai-rie
litur-gi-cal	li-tur-gi-cal
leapfrog	leap-frog
dri-vable	driv-a-ble
de-scen-dant	de-scend-ant
stingray	sting-ray
duet	du-et
glo-be-trot-ting	globe-trot-ting
pizze-ria	piz-ze-ri-a
hideous	hid-e-ous
co-eval	co-e-val
mea-sured	meas-ured
bedrag-gled	be-drag-gled
gratic-ule	grat-i-cule
grenade	gre-nade
con-tin-gency	con-tin-gen-cy
even-tide	e-ven-tide
retsi-na	ret-si-na
con-juror	con-ju-ror
elec-tro-car-dio-gram	e-lec-tro-car-di-o-gram
speechi-fy-ing	speechifying
ovary	o-va-ry
re-trieval	re-triev-al
de-gauss-ing	degaussing
pectin	pec-tin
facile	fac-ile
ine-bri-a-tion	in-e-bri-a-tion
cat-alyt-ic	cat-a-lyt-ic
tetrox-ide	te-trox-ide
user	us-er
ur-ticaria	ur-ti-car-i-a
ta-pes-try	tap-es-try
wretched	wretch-ed
postage	post-age
glia	gli-a
moral-ist	mor-al-ist
dis-pen-sary	dis-pen-sa-ry
oven	ov-en
grid-iron	grid-i-ron
dodger	dodg-er
dauphin	dau-phin
satirist	sat-i-rist
residue	res-i-due
whether	wheth-er
un-mis-tak-ably	un-mis-tak-a-bly
brainy	brain-y
dozen	doz-en
com-men-tary	com-men-tar-y
politic	pol-i-tic
gos-samer	gos-sa-mer
palati-nate	pa-lat-i-nate
delta	del-ta
va-pid	vap-id
babes	babes
layabout	lay-a-bout
dactyl	dac-tyl
anvil	an-vil
di-nosaur	di-no-saur
hyp-nother-a-py	hyp-no-ther-a-py
an-tithe-sis	an-tith-e-sis
stingy	stin-gy
deputy	dep-u-ty
erup-tive	e-rup-tive
di-arist	di-a-rist
atop	a-top
eva-sive	e-va-sive
asyn-chro-nous	a-syn-chro-nous
over-state-ment	o-ver-state-ment
hero-ical-ly	he-ro-i-cal-ly
aro-matic-i-ty	ar-o-ma-tic-i-ty
out-stretched	outstretched
read-just-ment	re-ad-just-ment
benef-i-cent	be-nef-i-cent
schoolmistress	school-mis-tress
springer	spring-er
ex-e-cutable	ex-e-cut-a-ble
bi-l-abi-al	bi-la-bi-al
mega-hertz	meg-a-hertz
mar-ketable	mar-ket-a-ble
florin	flor-in
over-ex-po-sure	o-ver-ex-po-sure
parish	par-ish
sniper	snip-er
de-nial	de-ni-al
pro-lapsed	prolapsed
erot-ic	e-rot-ic
aware-ness	a-ware-ness
prefa-to-ry	pref-a-to-ry
ur-gency	ur-gen-cy
bio-morph	bi-o-morph
semi-con-duct-ing	sem-i-con-duct-ing
foghorn	fog-horn
watch-able	watch-a-ble
epis-co-pate	e-pis-co-pate
ivy	i-vy
re-design	re-de-sign
burly	bur-ly
equal	e-qual
bur-ial	bur-i-al
suit-able	suit-a-ble
undig-ni-fied	un-dig-ni-fied
punky	punk-y
con-fus-able	con-fus-a-ble
un-be-liev-able	un-be-liev-a-ble
fever	fe-ver
dither	dith-er
biop-sy	bi-op-sy
im-per-son-ation	im-per-son-a-tion
hypocrisy	hy-poc-ri-sy
burn-ings	bur-nings
elec-tri-cal	e-lec-tri-cal
musty	mus-ty
ban-tamweight	ban-tam-weight
su-perla-tive	su-per-la-tive
saucer	sau-cer
copi-lot	co-pi-lot
mil-lenar-i-an	mil-le-nar-i-an
fussy	fuss-y
un-change-able	un-change-a-ble
maudlin	maud-lin
fever-ish-ly	fe-ver-ish-ly
friv-o-li-ty	fri-vol-i-ty
idler	i-dler
teeter	tee-ter
causal	caus-al
spir-i-tu-al-ly	spir-it-u-al-ly
stiffly	stiff-ly
un-shak-able	un-shak-a-ble
an-tifreeze	an-ti-freeze
pant-i-ng	pant-ing
med-icate	med-i-cate
crin-kled	crinkled
mati-nee	mat-i-nee
capri-ole	cap-ri-ole
sparkling	spar-kling
draftee	draft-ee
buildup	build-up
shoplift-ing	shop-lift-ing
mil-i-tarist	mil-i-ta-rist
junker	jun-ker
ex-tend-ing	extending
scoundrel	scoun-drel
flower	flow-er
plumba-go	plum-ba-go
desider-a-tum	de-sid-er-a-tum
may-oral-ty	may-or-al-ty
bridal	brid-al
ma-nia	ma-ni-a
ir-re-proach-able	ir-re-proach-a-ble
ape-ri-od-ic	a-pe-ri-od-ic
ide-o-logue	i-de-o-logue
foot-baller	foot-ball-er
reti-nal	ret-i-nal
ap-pari-tion	ap-pa-ri-tion
over-run	o-ver-run
dingy	din-gy
inat-ten-tive	in-at-ten-tive
lo-goff	log-off
both-ered	bothered
piety	pi-e-ty
banger	bang-er
mus-cu-loskele-tal	mus-cu-lo-skel-e-tal
delu-sion	de-lu-sion
com-forter	com-fort-er
peremp-to-ry	per-emp-to-ry
deci-bel	dec-i-bel
surfer	surf-er
re-cessed	recessed
unimag-in-able	un-im-ag-i-na-ble
over-e-mo-tion-al	o-ver-e-mo-tion-al
sepia	se-pi-a
frosty	frost-y
crispy	crisp-y
un-avail-abil-i-ty	un-a-vail-a-bil-i-ty
wardrobe	ward-robe
peren-ni-al-ly	per-en-ni-al-ly
aris-toc-ra-cy	ar-is-toc-ra-cy
monar-chy	mon-ar-chy
can-nery	can-ner-y
killer	kill-er
minke	min-ke
mor-phia	mor-phi-a
snif-fer	sniff-er
con-tigu-ous	con-tig-u-ous
mar-moset	mar-mo-set
place-bo	pla-ce-bo
re-cruiter	re-cruit-er
mela-tonin	mel-a-to-nin
hooray	hoo-ray
pa-pery	pa-per-y
sinewy	sin-ew-y
rur-al	ru-ral
physique	phy-sique
un-re-solv-able	un-re-solv-a-ble
sol-diery	sol-dier-y
con-gealed	congealed
sabo-teur	sab-o-teur
callable	call-a-ble
payable	pay-a-ble
over-sub-scribed	o-ver-sub-scribed
unedit-ed	un-ed-it-ed
oviduct	o-vi-duct
claus-tro-pho-bia	claus-tro-pho-bi-a
over-in-flat-ed	o-ver-in-flat-ed
ob-streper-ous	ob-strep-er-ous
jus-ti-fi-able	jus-ti-fi-a-ble
episod-ic	ep-i-sod-ic
cos-set-ed	cosseted
paraquat	par-a-quat
surgery	sur-ger-y
lament	la-ment
monomol-e-c-u-lar	mon-o-mo-lec-u-lar
in-ter-roga-to-ry	in-ter-rog-a-to-ry
taunt-ing	taunting
clat-ter-ing	cla-tter-ing
lu-mi-nary	lu-mi-nar-y
ex-plic-a-ble	ex-pli-ca-ble
de-pen-dence	de-pend-ence
july	ju-ly
vivid-ly	viv-id-ly
evan-ge-lism	e-van-ge-lism
ahead	a-head
dis-avow	dis-a-vow
ban-ter-ing	bantering
paren-the-sis	pa-ren-the-sis
vit-ri-olic	vit-ri-ol-ic
sta-tion-ary	sta-tion-ar-y
longish	long-ish
cast-away	cast-a-way
un-fa-mil-iar-i-ty	un-fa-mil-i-ar-i-ty
in-stan-ta-neous-ly	in-stan-ta-ne-ous-ly
body-build-ing	bod-y-build-ing
coac-tion	co-ac-tion
porter-age	por-ter-age
caliper	cal-i-per
reat-tempt	re-at-tempt
crooked	crook-ed
anorex-ic	an-o-rex-ic
bal-moral	bal-mor-al
epit-o-me	e-pit-o-me
to-bac-conist	to-bac-co-nist
baleen	ba-leen
break-away	break-a-way
hearty	heart-y
cedil-la	ce-dil-la
furtive-ly	fur-tive-ly
un-de-mo-c-ra-t-ic	un-dem-o-crat-ic
obelisk	ob-e-lisk
over-act-ing	overacting
wealthy	wealth-y
over-stretch	o-ver-stretch
duchess	duch-ess
sun-tanned	suntanned
sub-terfuge	sub-ter-fuge
re-cidi-vist	re-cid-i-vist
over-pay	o-ver-pay
dis-pens-able	dis-pen-sa-ble
ves-ti-gial	ves-tig-i-al
cochlea	coch-le-a
di-rec-to-r-i-al	di-rec-to-ri-al
dis-obey	dis-o-bey
mis-an-thropy	mis-an-thro-py
fetishism	fet-ish-ism
im-memo-r-i-al	im-me-mo-ri-al
sup-ple-men-tary	sup-ple-men-ta-ry
chiefly	chief-ly
bromine	bro-mine
mega-lo-ma-nia	meg-a-lo-ma-ni-a
im-pe-cu-nious	im-pe-cu-ni-ous
un-easi-ly	un-eas-i-ly
in-de-ter-minable	in-de-ter-mi-na-ble
crick-eter	crick-et-er
op-er-a-tional-ly	op-er-a-tion-al-ly
mil-i-taris-tic	mil-i-ta-ris-tic
torus	to-rus
geri-atrics	ger-i-at-rics
smelly	smell-y
tele-vise	tel-e-vise
sto-icism	sto-i-cism
cos-mopoli-tan	cos-mo-pol-i-tan
welling-ton	wel-ling-ton
over-spill	o-ver-spill
vol-cano	vol-ca-no
topo-graph-i-cal	top-o-graph-i-cal
palatal	pal-a-tal
carotid	ca-rot-id
imam	i-mam
ra-tio-nal-ly	ra-tion-al-ly
ra-tio-nal-ism	ra-tion-al-ism
hec-tor-ing	hectoring
rhubarb	rhu-barb
het-erol-o-gous	het-er-ol-o-gous
per-e-stroi-ka	pe-re-stroi-ka
etui	e-tui
ar-senic	ar-se-nic
ca-ress-ing	caressing
over-writ-ing	overwriting
oblig-a-tion	ob-li-ga-tion
zebu	ze-bu
or-biter	or-bit-er
volatil-i-ty	vol-a-til-i-ty
sycamore	syc-a-more
hardy	har-dy
dizzy	diz-zy
pan-icky	pan-ick-y
geron-toc-ra-cy	ger-on-toc-ra-cy
area	ar-e-a
over-haul	o-ver-haul
har-mo-nious-ly	har-mo-ni-ous-ly
video-con-fer-enc-ing	vid-e-o-con-fer-enc-ing
evis-cer-ate	e-vis-cer-ate
but-tery	but-ter-y
arachno-pho-bia	a-rach-no-pho-bi-a
translu-cen-cy	trans-lu-cen-cy
think-able	think-a-ble
un-wieldy	un-wield-y
telecom-mut-ing	telecommuting
mytho-log-i-cal	myth-o-log-i-cal
chary	char-y
briefer	brief-er
needy	need-y
pi-anola	pi-a-no-la
hawser	haw-ser
filet	fi-let
lisp-ing	lisping
re-vival-ism	re-viv-al-ism
dotage	dot-age
stipend	sti-pend
bio-chemist	bi-o-chem-ist
re-cov-er-able	re-cov-er-a-ble
re-assess-ment	re-as-sess-ment
rheuma-tism	rheu-ma-tism
brutish	brut-ish
spoilage	spoil-age
bac-carat	bac-ca-rat
un-de-cid-able	un-de-cid-a-ble
su-prema-cist	su-prem-a-cist
bul-letin	bul-le-tin
eval-u-a-tion	e-val-u-a-tion
er-ro-neous-ly	er-ro-ne-ous-ly
com-fort-ably	com-fort-a-bly
solemn	sol-emn
pantry	pan-try
enig-mat-ic	en-ig-mat-ic
rudi-men-ta-ry	ru-di-men-ta-ry
daisy	dai-sy
thiev-ery	thiev-er-y
quadru-ple	quad-ru-ple
min-istry	min-is-try
gerund	ger-und
pho-to-copy	pho-to-cop-y
avi-ate	a-vi-ate
trans-portable	trans-port-a-ble
poky	pok-y
pold-er	pol-der
reap-pear	re-ap-pear
para-troops	par-a-troops
ax-olotl	ax-o-lotl
oily	oil-y
dumpy	dump-y
poly-car-bon-ate	pol-y-car-bon-ate
sexy	sex-y
mer-curic	mer-cu-ric
lever-age	lev-er-age
stoma	sto-ma
gen-er-a-tional	gen-er-a-tion-al
elon-ga-tion	e-lon-ga-tion
hexa-gram	hex-a-gram
me-dieval	me-di-e-val
banker	bank-er
furtive	fur-tive
perky	perk-y
het-ero-sex-u-al-i-ty	het-er-o-sex-u-al-i-ty
unin-sured	un-in-sured
unas-sail-able	un-as-sail-a-ble
oxy-moron	ox-y-mo-ron
rasper	rasp-er
plucky	pluck-y
handrail	hand-rail
mo-men-tary	mo-men-tar-y
afraid	a-fraid
respire	re-spire
slinky	slink-y
iris	i-ris
breakup	break-up
di-uret-ic	di-u-ret-ic
poli-ty	pol-i-ty
mys-tery	mys-ter-y
de-posi-tary	de-pos-i-tar-y
em-broi-dery	em-broi-der-y
dud-geon	dudg-eon
non-con-for-mi-ty	non-con-form-i-ty
unassertive	un-as-ser-tive
avoid-ance	a-void-ance
mag-netron	mag-ne-tron
stargaz-er	star-gaz-er
re-cidi-vism	re-cid-i-vism
lad-dered	laddered
squeegee	squee-gee
cathar-tic	ca-thar-tic
in-ad-ver-tent-ly	in-ad-vert-ent-ly
hermeneu-tics	her-me-neu-tics
ha-track	hat-rack
earplug	ear-plug
dri-ving	driv-ing
es-pousal	es-pous-al
unau-then-ti-cat-ed	un-au-then-ti-cat-ed
cougar	cou-gar
ri-ot-ing	rioting
par-venu	par-ve-nu
who-dunit	who-dun-it
arabesque	ar-a-besque
trea-so-nous	trea-son-ous
mesca-line	mes-ca-line
lam-plit	lamp-lit
clam-p-down	clamp-down
bawl-ing	bawling
in-ter-galac-tic	in-ter-ga-lac-tic
cal-care-ous	cal-car-e-ous
cupo-la	cu-po-la
nascent	nas-cent
pan-theon	pan-the-on
even-tu-al-ly	e-ven-tu-al-ly
every-day	eve-ry-day
es-cha-tol-ogy	es-cha-tol-o-gy
posthu-mous-ly	post-hu-mous-ly
auburn	au-burn
aright	a-right
co-pro-lite	cop-ro-lite
reprise	re-prise
voodoo	voo-doo
privy	priv-y
di-aphragm	di-a-phragm
un-break-able	un-break-a-ble
im-peri-um	im-pe-ri-um
en-forcer	en-forc-er
in-con-gruity	in-con-gru-i-ty
conur-ba-tion	con-ur-ba-tion
high-lander	high-lan-der
kaolin	ka-o-lin
foible	foi-ble
aro-mather-a-py	a-ro-ma-ther-a-py
shad-owy	shad-ow-y
mar-riage-able	mar-riage-a-ble
uni-cel-lu-lar	u-ni-cel-lu-lar
in-ex-press-ible	in-ex-press-i-ble
diox-in	di-ox-in
di-choto-my	di-chot-o-my
dis-rep-utable	dis-rep-u-ta-ble
el-dest	eld-est
elec-table	e-lect-a-ble
unswerv-ing	un-swerv-ing
dis-heart-ened	disheartened
mossy	moss-y
dyer	dy-er
spaghet-ti	spa-ghet-ti
cylin-der	cyl-in-der
more-over	more-o-ver
union-ism	un-ion-ism
hu-manoid	hu-man-oid
shiny	shin-y
bigamy	big-a-my
easel	ea-sel
fo-liage	fo-li-age
squirearchy	squire-ar-chy
my-ocar-dial	my-o-car-di-al
man-nequin	man-ne-quin
foothill	foot-hill
lender	lend-er
con-cor-dant	con-cord-ant
pornog-ra-ph-er	por-nog-ra-pher
prowler	prowl-er
ini-ti-ate	in-i-ti-ate
dis-turbing-ly	dis-turb-ing-ly
meta-mor-phism	met-a-mor-phism
legroom	leg-room
overeat	o-ver-eat
briskly	brisk-ly
no-to-ri-ety	no-to-ri-e-ty
viril-i-ty	vi-ril-i-ty
mono-lith-ic	mon-o-lith-ic
rusty	rust-y
iden-ti-fy	i-den-ti-fy
repli-ca-tor	rep-li-ca-tor
inkwell	ink-well
colobus	col-o-bus
imag-ine	im-ag-ine
dili-gent	dil-i-gent
monogamy	mo-nog-a-my
fury	fu-ry
hero	he-ro
pyrite	py-rite
coxswain	cox-swain
share-able	share-a-ble
man-i-festo	man-i-fes-to
cas-sowary	cas-so-war-y
heretic	her-e-tic
de-lin-eate	de-lin-e-ate
in-vig-o-rate	in-vig-or-ate
obe-di-ent	o-be-di-ent
mega-phone	meg-a-phone
con-sor-tium	con-sor-ti-um
tricky	trick-y
pedant	ped-ant
broody	brood-y
maisonette	mai-son-ette
emen-da-tion	e-men-da-tion
boun-teous	boun-te-ous
restart	re-start
preter-nat-ur-al	pre-ter-nat-u-ral
di-achron-ic	di-a-chron-ic
hooli-gan	hoo-li-gan
beanstalk	bean-stalk
lessen	less-en
totem	to-tem
wil-lowy	wil-low-y
au-tonomous	au-ton-o-mous
flinch-ing	flinching
uvu-la	u-vu-la
iras-ci-ble	i-ras-ci-ble
para-dox	par-a-dox
eques-tri-an	e-ques-tri-an
tyran-ni-cal	ty-ran-ni-cal
voyeurism	vo-yeur-ism
dis-tri-b-u-tion	dis-tri-bu-tion
en-abled	enabled
bloomer	bloom-er
gigo-lo	gig-o-lo
blitzkrieg	blitz-krieg
sprayer	spray-er
orig-i-na-tor	o-rig-i-na-tor
whomev-er	whom-ev-er
touris-tic	tour-is-tic
prepar-a-tive	pre-par-a-tive
my-opia	my-o-pi-a
ex-em-plary	ex-em-pla-ry
re-strain-ing	restraining
repet-i-tive	re-pet-i-tive
pupa	pu-pa
over-rule	o-ver-rule
elec-tron-i-cal-ly	e-lec-tron-i-cal-ly
me-dia	me-di-a
oakum	oa-kum
celiba-cy	cel-i-ba-cy
nasty	nas-ty
dis-senter	dis-sent-er
ex-plo-ration	ex-plo-ra-tion
dila-tor	di-la-tor
de-mo-c-rat	dem-o-crat
heiress	heir-ess
paschal	pas-chal
wash-er-woman	wash-er-wom-an
postal	post-al
swelling	swell-ing
idio-syn-crasy	id-i-o-syn-cra-sy
redi-rect	re-di-rect
millpond	mill-pond
coastal	coast-al
for-syth-ia	for-syth-i-a
un-scrupu-lous	un-scru-pu-lous
de-tectable	de-tect-a-ble
plaza	pla-za
tremu-lous	trem-u-lous
tru-cu-lent	truc-u-lent
de-served-ly	de-serv-ed-ly
genome	ge-nome
tropopause	trop-o-pause
em-ploy-able	em-ploy-a-ble
dyestuff	dye-stuff
any-way	an-y-way
shaven	shav-en
morass	mo-rass
celandine	cel-an-dine
co-pra	cop-ra
equip-ment	e-quip-ment
crevasse	cre-vasse
laud-able	laud-a-ble
nowa-days	now-a-days
pedes-tri-an	pe-des-tri-an
uri-nary	u-ri-nar-y
iden-ti-fi-er	i-den-ti-fi-er
bun-gled	bungled
steve-dore	ste-ve-dore
gar-bled	garbled
avian	a-vi-an
glis-ten-ing	glistening
im-moral	im-mor-al
pas-toral	pas-to-ral
re-cy-clable	re-cy-cla-ble
mar-ketabil-i-ty	mar-ket-a-bil-i-ty
aso-cial	a-so-cial
testable	test-a-ble
bib-lio-phile	bib-li-o-phile
over-flow-ing	overflowing
cyan	cy-an
yeasty	yeast-y
beeswax	bees-wax
curie	cu-rie
bil-iary	bil-i-ar-y
un-treat-able	un-treat-a-ble
cousin	cous-in
seizure	sei-zure
revenant	rev-e-nant
tightrope	tight-rope
comi-ty	com-i-ty
mon-e-tarism	mon-e-ta-rism
fri-ary	fri-ar-y
anti-gen	an-ti-gen
dis-ori-en-ta-tion	dis-o-ri-en-ta-tion
trans-porta-tion	trans-por-ta-tion
record-ing	re-cord-ing
re-arrange-ment	re-ar-range-ment
stron-groom	strong-room
an-ti-quary	an-ti-quar-y
opi-ate	o-pi-ate
firmware	firm-ware
un-cre-ative	un-cre-a-tive
ingress	in-gress
un-de-ni-able	un-de-ni-a-ble
aban-don-ment	a-ban-don-ment
racist	rac-ist
trea-sur-er	treas-ur-er
firkin	fir-kin
dip-so-ma-nia	dip-so-ma-ni-a
irate	i-rate
aba-cus	ab-a-cus
misog-y-nis-tic	mi-sog-y-nis-tic
awhile	a-while
naked	na-ked
ju-nior	jun-ior
leg-endary	leg-end-ar-y
dance-able	dance-a-ble
so-ci-etal	so-ci-e-tal
rewritable	re-writ-a-ble
into	in-to
piercer	pierc-er
velour	ve-lour
gaga	ga-ga
cre-ative	cre-a-tive
de-nier	de-ni-er
mi-cro-com-put-er	mi-cro-com-pu-ter
damnable	dam-na-ble
refu-ta-tion	ref-u-ta-tion
clash-ing	clashing
touchy	touch-y
aubergine	au-ber-gine
rein-te-gra-tion	re-in-te-gra-tion
piebald	pie-bald
penul-ti-mate	pe-nul-ti-mate
telethon	tel-e-thon
monoc-u-lar	mo-noc-u-lar
to-kenism	to-ken-ism
dis-obe-di-ence	dis-o-be-di-ence
monomer	mon-o-mer
whiten	whit-en
moraine	mo-raine
very	ver-y
brouha-ha	brou-ha-ha
syco-phant	syc-o-phant
re-seller	re-sell-er
re-port-ed	reported
romper	romp-er
inar-tic-u-late	in-ar-tic-u-late
es-teemed	esteemed
mar-que	marque
oph-thalmic	oph-thal-mic
elic-it	e-lic-it
emo-tive	e-mo-tive
re-vival	re-viv-al
tourist	tour-ist
spokesman	spokes-man
aver	a-ver
sen-a-to-r-i-al	sen-a-to-ri-al
ex-pec-tant-ly	ex-pect-ant-ly
an-niver-sary	an-ni-ver-sa-ry
en-durance	en-dur-ance
ketchup	ketch-up
emo-tion-al-ly	e-mo-tion-al-ly
parental	pa-ren-tal
gumshoe	gum-shoe
cream-ery	cream-er-y
un-bear-able	un-bear-a-ble
schooner	schoon-er
uni-ver-sal-ism	u-ni-ver-sal-ism
lemon-ade	lem-on-ade
frailty	frail-ty
her-i-tabil-i-ty	her-it-a-bil-i-ty
salary	sal-a-ry
elec-trode	e-lec-trode
un-count-able	un-count-a-ble
dy-namo	dy-na-mo
ego-cen-tric	e-go-cen-tric
botan-i-cal	bo-tan-i-cal
katy-did	ka-ty-did
in-hala-tion	in-ha-la-tion
trainee	train-ee
mo-not-o-ne	mon-o-tone
creak-ing	creaking
aslant	a-slant
bidi-rec-tion-al	bi-di-rec-tion-al
baloney	ba-lo-ney
bene-dic-tion	ben-e-dic-tion
diva	di-va
sniff-ing	sniffing
pho-to-s-phere	pho-to-sphere
lament-ed	la-ment-ed
heraldic	he-ral-dic
liquor	liq-uor
dum-found-ing	dumf-ound-ing
ra-di-ograph-ic	ra-di-o-graph-ic
meta-phys-i-cal	met-a-phys-i-cal
species	spe-cies
waspish	wasp-ish
hexa-dec-i-mal	hex-a-dec-i-mal
pre-s-e-lect	pre-se-lect
con-sis-tent	con-sist-ent
un-processed	un-proc-essed
agent	a-gent
dis-in-fec-tant	dis-in-fect-ant
kamikaze	ka-mi-ka-ze
fal-ter-ing	faltering
harpists	har-pists
refugee	ref-u-gee
readapt	re-a-dapt
genre	gen-re
be-liev-abil-i-ty	be-liev-a-bil-i-ty
handy-man	hand-y-man
drift-ing	drifting
viva	vi-va
es-capade	es-ca-pade
rea-son-able	rea-son-a-ble
iron-i-cal-ly	i-ron-i-cal-ly
sphyg-mo-manome-ter	sphyg-mo-ma-nom-e-ter
mind-set	mindset
grotesque-ly	gro-tesque-ly
in-fect-ed	infected
glaciol-o-gy	gla-ci-ol-o-gy
lumpen	lum-pen
dark-ened	darkened
ta-per-ing	tapering
per-mafrost	per-ma-frost
bom-bardier	bom-bar-dier
li-bido	li-bi-do
ex-pan-sion-ary	ex-pan-sion-ar-y
tram-polin-ing	trampolining
mim-ic-k-er	mim-ick-er
plumy	plum-y
aris-to-crat-ic	a-ris-to-crat-ic
monothe-ism	mon-o-the-ism
flat-tery	flat-ter-y
avun-cu-lar	a-vun-cu-lar
ap-proval	ap-prov-al
manda-to-ry	man-da-to-ry
par-a-sitism	par-a-sit-ism
clever	clev-er
he-li-pad	hel-i-pad
domi-cile	dom-i-cile
waster	wast-er
cer-ti-fi-able	cer-ti-fi-a-ble
cleanup	clean-up
primeval	pri-me-val
turntable	turn-ta-ble
de-sir-able	de-sir-a-ble
fo-lio	fo-li-o
beefy	beef-y
over-crowd-ed	overcrowded
over-draw	o-ver-draw
holdup	hold-up
clank-ing	clanking
ox-alate	ox-a-late
graphite	graph-ite
un-read-able	un-read-a-ble
damsel	dam-sel
trackbed	track-bed
Words with errors: 1817
Words with incorrect number of syllables: 1719
Total evluated: 6500
Perfect accuracy: 0.72
Number of syllables accuracy: 0.74
Average Levenshtein Distance(across incorrect words): 1.20
