Attempt	Real
ini-ti-ate	in-i-ti-ate
bri-gand	brig-and
spin-al	spi-nal
gri-my	grim-y
re-pub-li-ca-n-ism	re-pub-li-can-ism
signers	sign-ers
tasty	tast-y
swarm-ing	swarming
mil-lin-er	mil-li-ner
el-fin	elf-in
mil-i-ta-ry	mil-i-tar-y
per-e-s-troi-ka	pe-re-stroi-ka
full-ing	fulling
strangle-hold	stran-gle-hold
cand-lel-it	can-dle-lit
de-ve-lop-men-tal	de-vel-op-men-tal
ex-ult-ing	exulting
arr-hyth-mi-a	ar-rhyth-mi-a
dairy-ing	dair-y-ing
li-zard	liz-ard
ca-val-cade	cav-al-cade
un-doing	un-do-ing
dan-ce-a-ble	dance-a-ble
lady-like	la-dy-like
frau-d-u-lent	fraud-u-lent
re-trofit	ret-ro-fit
restroom	rest-room
chandler	chan-dler
pi-e-ce-me-al	piece-meal
pi-ty	pit-y
gun-me-tal	gun-met-al
freewheel-ing	free-wheel-ing
pre-fa-to-ry	pref-a-to-ry
mis-er	mi-ser
es-ca-pism	es-cap-ism
man-i-cured	ma-ni-cured
fe-lon	fel-on
pre-ju-dice	prej-u-dice
bu-si-nes-slike	busi-ness-like
ene-my	en-e-my
pro-se-c-u-tor	pros-e-cu-tor
mi-en	mien
u-n-i-verse	u-ni-verse
deci-sive-ness	de-ci-sive-ness
a-venger	a-veng-er
seas-o-nal-i-ty	sea-son-al-i-ty
fi-nale	fi-na-le
per-so-ni-fi-ca-tion	per-son-i-fi-ca-tion
sob-ri-quet	so-bri-quet
fealt-y	fe-al-ty
un-dis-covered	un-dis-cov-ered
te-le-o-log-i-cal	tel-e-o-log-i-cal
a-v-er	a-ver
chivv-y	chiv-vy
pap-a-cy	pa-pa-cy
for-sy-thi-a	for-syth-i-a
chro-moso-mal	chro-mo-so-mal
o-ra-to-ry	or-a-to-ry
stripling	strip-ling
ham-mering	ham-mer-ing
pos-ter	post-er
severe-ly	se-vere-ly
at-tri-bute	at-trib-ute
in-di-ges-t-i-ble	in-di-gest-i-ble
basket	bas-ket
frica-tive	fric-a-tive
fig-u-ra-tive-ly	fig-ur-a-tive-ly
re-sis-tant	re-sist-ant
shar-pen	sharp-en
hon-o-rar-y	hon-or-ar-y
ta-bloid	tab-loid
chutzpah	chutz-pah
hide-ous	hid-e-ous
mo-der-nist	mod-ern-ist
re-no-va-tion	ren-o-va-tion
punish-a-ble	pun-ish-a-ble
cowling	cowl-ing
laz-i-ness	la-zi-ness
ges-talt	ge-stalt
spok-en	spo-ken
con-que-ror	con-quer-or
an-o-ma-ly	a-nom-a-ly
om-ni-pre-sence	om-ni-pres-ence
thre-at-en	threat-en
in-deli-ble	in-del-i-ble
mis-chie-v-ous	mis-chie-vous
spider-y	spi-der-y
lemming	lem-ming
knuck-le-dus-ter	knuck-le-dust-er
tab-le-ware	ta-ble-ware
profit-less	prof-it-less
phy-si-o-log-i-cal	phys-i-o-log-i-cal
re-s-cind	re-scind
zool-o-gy	zo-ol-o-gy
ir-rel-e-v-ant	ir-rel-e-vant
min-ce-me-at	mince-meat
sug-ges-ti-ble	sug-gest-i-ble
dau-ber	daub-er
se-b-a-ceous	se-ba-ceous
com-plain-ing	complaining
so-ci-a-bil-i-ty	so-cia-bil-i-ty
tit-ter-ing	tittering
mo-men-ta-ry	mo-men-tar-y
wes-ter-ly	west-er-ly
gree-nie	green-ie
ex-a-min-er	ex-am-in-er
gi-go-lo	gig-o-lo
veg-et-a-tive	veg-e-ta-tive
con-trac-ti-ble	con-tract-i-ble
ou-tra-geous	out-ra-geous
i-mag-ina-ble	im-ag-i-na-ble
ap-pren-ti-ce-ship	ap-pren-tice-ship
bat-ter-ing	battering
starf-ish	star-fish
bould-er	boul-der
gnom-ic	gno-mic
sprawl-ing	sprawling
fi-n-an-cial-ly	fi-nan-cial-ly
pro-per-ty	prop-er-ty
be-wildered	bewildered
slant-ed	slanted
pom-pous	pomp-ous
e-q-ui-noc-tial	e-qui-noc-tial
down-stre-am	down-stream
dis-trac-t-ing	dis-tract-ing
vag-ue-ness	vague-ness
re-v-e-la-tion	rev-e-la-tion
dee-ply	deep-ly
ti-dal	tid-al
pro-gressed	progressed
bril-li-ance	bril-liance
vel-o-drome	ve-lo-drome
me-moir	mem-oir
mo-nolo-gue	mon-o-logue
ga-my	gam-y
gal-lan-try	gal-lant-ry
blanket-ing	blan-ket-ing
gon-ad	go-nad
cre-dit-wor-thy	cred-it-worth-y
the-re-in	there-in
sat-i-ny	sat-in-y
ma-jo-l-i-ca	ma-jol-i-ca
eg-o-cen-tric	e-go-cen-tric
cha-te-au	cha-teau
nestling	nest-ling
gud-geon	gudg-eon
lo-ve-li-ness	love-li-ness
is-o-ther-mal	i-so-ther-mal
re-gis-ter	reg-is-ter
wither-ing	with-er-ing
pap-y-rus	pa-py-rus
ba-d-inage	bad-i-nage
splut-ter-ing	spluttering
proph-e-tess	proph-et-ess
liber-tar-i-an	lib-er-tar-i-an
pro-to-zoan	pro-to-zo-an
hyph-e-nate	hy-phen-ate
pi-er	pier
ga-mut	gam-ut
tel-es-cop-ic	tel-e-scop-ic
pese-ta	pe-se-ta
furn-ish-ing	fur-nish-ing
laz-i-ly	la-zi-ly
task-master	task-mas-ter
cursed	curs-ed
sal-es-man	sales-man
bi-o-che-m-ist	bi-o-chem-ist
lives-tock	live-stock
simp-er	sim-per
bes-tiar-y	bes-ti-ar-y
hairstyle	hair-style
sacred	sa-cred
i-ni-tial-ly	in-i-tial-ly
courte-sy	cour-te-sy
phy-si-o-log-i-cal-ly	phys-i-o-log-i-cal-ly
res-tora-tive	re-stor-a-tive
during	dur-ing
cabri-o-let	cab-ri-o-let
ir-re-con-cila-ble	ir-rec-on-cil-a-ble
mouth-water-ing	mouth-wa-ter-ing
in-de-ter-min-a-ble	in-de-ter-mi-na-ble
bon-an-za	bo-nan-za
cloa-ca	clo-a-ca
su-per-cil-ious	su-per-cil-i-ous
vi-t-a-min	vi-ta-min
chair-wo-man	chair-wom-an
pyr-o-ma-ni-ac	py-ro-ma-ni-ac
an-ti-qua-r-y	an-ti-quar-y
groc-er-y	gro-cer-y
spoils-port	spoil-sport
se-questered	se-ques-tered
reu-ni-on	re-un-ion
phi-late-ly	phi-lat-e-ly
u-pend-ed	upended
shant-y	shan-ty
galling	gall-ing
kayak	kay-ak
ar-chan-gel	arch-an-gel
e-le-giac	el-e-gi-ac
tying	ty-ing
e-quer-ry	eq-uer-ry
vide-o-tape	vid-e-o-tape
ti-me-li-ness	time-li-ness
ju-bilee	ju-bi-lee
li-brari-an	li-brar-i-an
de-cayed	decayed
pikestaff	pike-staff
diphthong	diph-thong
waf-er	wa-fer
promp-ter	prompt-er
cocka-too	cock-a-too
den-o-ta-tion	de-no-ta-tion
arche-type	ar-che-type
or-tho-go-nal	or-thog-o-nal
co-py-ist	cop-y-ist
o-ver-crowd-ed	o-ver-crow-ded
po-lit-ic	pol-i-tic
brand-y	bran-dy
en-tre-at	en-treat
a-tom	at-om
con-scien-tious	con-sci-en-tious
vap-o-rous	va-por-ous
me-nace	men-ace
ra-pine	rap-ine
story-book	sto-ry-book
prair-ie	prai-rie
swelling	swell-ing
pre-late	prel-ate
prosthe-sis	pros-the-sis
grati-fi-ca-tion	grat-i-fi-ca-tion
un-ex-a-mined	un-ex-am-ined
se-con-da-ry	sec-ond-ar-y
vig-i-lante	vig-i-lan-te
was-ter	wast-er
re-com-pense	rec-om-pense
faul-ty	fault-y
lun-cheon	lunch-eon
cro-co-dile	croc-o-dile
sep-ar-a-ble	sep-a-ra-ble
ex-tra-g-a-lac-tic	ex-tra-ga-lac-tic
in-capa-ble	in-ca-pa-ble
ol-die	old-ie
wrang-ler	wran-gler
kindling	kin-dling
prolapsed	pro-lapsed
de-ter-min-a-ble	de-ter-mi-na-ble
o-v-er-anx-i-ous	o-ver-anx-ious
vo-la-tile	vol-a-tile
foreknowledge	fore-knowl-edge
in-tru-der	in-trud-er
a-symp-tote	as-ymp-tote
mic-ro-grav-i-ty	mi-cro-grav-i-ty
dis-in-fec-tant	dis-in-fect-ant
pre-sen-ta-tion	pres-en-ta-tion
a-za-le-a	a-zal-ea
gin-gham	ging-ham
coac-tion	co-ac-tion
ig-no-r-ance	ig-no-rance
re-p-ut-a-ble	rep-u-ta-ble
tri-gly-ce-ride	tri-glyc-er-ide
going	go-ing
ti-mes-cale	time-scale
phooe-y	phoo-ey
swea-t-y	sweat-y
o-ver-re-ach	o-ver-reach
sil-vered	silvered
spelling	spell-ing
eon	e-on
gase-ous	gas-e-ous
chiseled	chis-eled
ar-gua-bly	ar-gu-a-bly
te-le-ol-o-gy	tel-e-ol-o-gy
hon-esty	hon-es-ty
mi-nu-tiae	mi-nu-ti-ae
u-ni-mag-ina-bly	un-im-ag-i-na-bly
rivet-ing	riv-et-ing
pla-cen-tae	pla-cen-tae
shadow	shad-ow
un-ea-sy	un-eas-y
re-ve-rie	rev-er-ie
ni-ece	niece
i-m-age	im-age
ca-ter-waul	cat-er-waul
go-v-ern-men-tal	gov-ern-men-tal
flossy	floss-y
im-porter	im-port-er
do-de-cahe-dron	do-dec-a-he-dron
savvy	sav-vy
dol-o-rous	dol-or-ous
parser	pars-er
cris-per	crisp-er
in-ter-min-a-ble	in-ter-mi-na-ble
a-qualung	aq-ua-lung
sa-v-a-g-er-y	sav-age-ry
un-willing-ness	un-will-ing-ness
pi-rat-ed	pirated
back-pe-dal	back-ped-al
ar-chiv-ist	ar-chi-vist
crum-bling	crumbling
dus-ty	dust-y
tourn-a-ment	tour-na-ment
re-col-lect	rec-ol-lect
bir-die	bird-ie
ba-ron	bar-on
e-r-upt	e-rupt
legged	leg-ged
cap-er	ca-per
con-duct-ed	conducted
lin-es-man	lines-man
un-e-a-t-en	un-eat-en
pus-sy-cat	pussycat
weari-ness	wea-ri-ness
he-reu-pon	here-up-on
lus-ty	lust-y
com-mis-sioned	commissioned
con-scien-tious-ly	con-sci-en-tious-ly
frown-ing	frowning
novel-ist	nov-el-ist
is-os-tat-ic	i-so-stat-ic
com-po-ser	com-pos-er
pu-r-ee	pu-ree
tum-bled	tumbled
biweek-ly	bi-week-ly
ex-hila-rate	ex-hil-a-rate
in-ade-quate-ly	in-ad-e-quate-ly
an-throp-o-gen-ic	an-thro-po-gen-ic
ir-rit-a-bil-i-ty	ir-ri-ta-bil-i-ty
bra-dawl	brad-awl
cool-ing	cooling
finder	find-er
pu-mice	pum-ice
pleat-ed	pleated
sim-plem-ind-ed	sim-ple-mind-ed
fu-tu-ris-tic	fu-tur-is-tic
mon-e-tar-ism	mon-e-ta-rism
ar-rival	ar-ri-val
sa-wy-er	saw-yer
reb-u-ry	re-bur-y
re-cre-a-tion	rec-re-a-tion
li-totes	li-to-tes
gla-di-a-tor	glad-i-a-tor
te-non	ten-on
ex-plo-ra-to-ry	ex-plor-a-to-ry
cata-clys-mic	cat-a-clys-mic
com-pa-n-i-on-ship	com-pan-ion-ship
clum-py	clump-y
ar-tist	art-ist
in-com-pres-si-ble	in-com-press-i-ble
smar-ten	smart-en
cyc-li-cal	cy-cli-cal
numbskull	numb-skull
pa-ral-lax	par-al-lax
ga-l-ax-y	gal-ax-y
ca-r-ess	ca-ress
pa-l-a-tal	pal-a-tal
glim-mering	glim-mer-ing
measured	meas-ured
re-com-men-da-tion	rec-om-men-da-tion
scrolling	scroll-ing
pan-ache	pa-nache
em-bo-som	em-bos-om
kill-er	kil-ler
southern-most	south-ern-most
pho-to-mul-ti-plier	pho-to-mul-ti-pli-er
de-mo	dem-o
fran-chisee	fran-chi-see
gon-do-li-er	gon-do-lier
gleam-ing	gleaming
im-po-lit-ic	im-pol-i-tic
tran-s-pire	tran-spire
rec-ti-li-near	rec-ti-lin-e-ar
spee-dom-e-ter	speed-om-e-ter
golfer	golf-er
ma-jes-ty	maj-es-ty
ey-e-let	eye-let
o-ver-writ-ing	overwriting
sole-noid	so-le-noid
drunkard	drunk-ard
erased	e-rased
a-ba-lone	ab-a-lo-ne
re-gis-tra-tion	reg-is-tra-tion
con-fi-gure	con-fig-ure
i-nim-i-cal	in-im-i-cal
e-tymo-log-i-cal	et-y-mo-log-i-cal
en-dang-er	en-dan-ger
fru-it-ful	fruit-ful
tor-tu-r-ous	tor-tur-ous
mai-so-nette	mai-son-ette
he-roine	her-o-ine
ly-rist	lyr-ist
gang-p-lank	gang-plank
psy-ch-o-so-cial	psy-cho-so-cial
pa-ral-lel-ism	par-al-lel-ism
ci-tron	cit-ron
dosage	dos-age
the-o-do-lite	the-od-o-lite
burg-lar	bur-glar
pi-ece	piece
cate-chist	cat-e-chist
riv-e-rine	riv-er-ine
lan-gu-ish	lan-guish
steal-thi-ly	stealth-i-ly
mag-ne-tite	mag-net-ite
con-cil-iar	con-cil-i-ar
loft-ed	lofted
men-swear	mens-wear
pho-tos-tat	pho-to-stat
un-ob-ser-vant	un-ob-serv-ant
dis-e-qui-li-bri-um	dis-e-qui-lib-ri-um
Words with errors: 1287
Words with incorrect number of syllables: 660
Total evluated: 6500
Perfect accuracy: 0.80
Number of syllables accuracy: 0.90
Average Levenshtein Distance(across incorrect words): 1.17
