Attempt	Real
prosody	pros-o-dy
hero-ical-ly	he-ro-i-cal-ly
judo	ju-do
blowfly	blow-fly
com-bi-na-to-r-i-al	com-bi-na-to-ri-al
equip-ment	e-quip-ment
dif-fer-ing	differing
mildew	mil-dew
crescen-do	cre-scen-do
to-kenism	to-ken-ism
swarm-ing	swarming
crevasse	cre-vasse
snig-ger-ing	sniggering
arachno-pho-bia	a-rach-no-pho-bi-a
post-mistress	post-mis-tress
sala-man-der	sal-a-man-der
taxi	tax-i
ne-go-tia-tor	ne-go-ti-a-tor
roadmap	road-map
undis-turbed	un-dis-turbed
un-healthy	un-health-y
mar-keter	mar-ket-er
sinew	sin-ew
cir-cuitous	cir-cu-i-tous
rewrite	re-write
fusty	fus-ty
rodeo	ro-de-o
ben-e-fi-cia-ry	ben-e-fi-ci-ar-y
hostler	hos-tler
presto	pres-to
eroti-cism	e-rot-i-cism
blus-ter-ing	blustering
chiefly	chief-ly
duo	du-o
atri-um	a-tri-um
body-guard	bod-y-guard
missal	mis-sal
dyer	dy-er
chi-canery	chi-can-er-y
palu-dal	pa-lu-dal
ca-su-al-ty	cas-u-al-ty
cere-bel-lum	cer-e-bel-lum
koala	ko-a-la
hazy	ha-zy
busi-nesslike	busi-ness-like
en-dometri-um	en-do-me-tri-um
jam-boree	jam-bo-ree
chasti-ty	chas-ti-ty
coda	co-da
inkwell	ink-well
con-fronta-tion-al	con-fron-ta-tion-al
pinafore	pin-a-fore
char-woman	char-wom-an
soya	soy-a
pizzi-ca-to	piz-zi-ca-to
forcible	for-ci-ble
thievish	thiev-ish
user	us-er
de-mog-ra-ph-er	de-mog-ra-pher
re-new-able	re-new-a-ble
sewage	sew-age
dis-parate	dis-pa-rate
unin-sur-able	un-in-sur-a-ble
only	on-ly
banger	bang-er
kwacha	kwa-cha
origa-mi	o-ri-ga-mi
up-heaval	up-heav-al
painstak-ing-ly	pains-tak-ing-ly
chanter	chant-er
ax-e-man	axe-man
dopey	dope-y
dullard	dull-ard
mi-crochip	mi-cro-chip
les-bian-ism	les-bi-an-ism
grassy	grass-y
moi-ety	moi-e-ty
skua	sku-a
mili-tia	mi-li-tia
tena-cious-ly	te-na-cious-ly
lover	lov-er
lever-age	lev-er-age
calum-ny	cal-um-ny
nowa-days	now-a-days
capy-bara	cap-y-ba-ra
syco-phan-tic	syc-o-phan-tic
vel-veteen	vel-vet-een
islet	is-let
cabri-o-let	cab-ri-o-let
athe-is-tic	a-the-is-tic
mal-odor-ous	mal-o-dor-ous
downy	down-y
poli-ty	pol-i-ty
achieve	a-chieve
dis-qui-etude	dis-qui-e-tude
iden-ti-fy	i-den-ti-fy
swindler	swin-dler
salience	sa-li-ence
im-ma-te-r-i-al	im-ma-te-ri-al
in-signif-i-cant	in-sig-nif-i-cant
car-dio-vas-cu-lar	car-di-o-vas-cu-lar
owlish	owl-ish
hypochon-dri-a-cal	hy-po-chon-dri-a-cal
gherkin	gher-kin
bleary	blear-y
eu-pho-nious	eu-pho-ni-ous
gud-geon	gudg-eon
undig-ni-fied	un-dig-ni-fied
puer-per-al	pu-er-per-al
in-fini-tude	in-fin-i-tude
no-ti-fi-able	no-ti-fi-a-ble
un-equiv-o-cal	un-e-quiv-o-cal
boule-vard	boul-e-vard
lessor	les-sor
augite	au-gite
mar-chioness	mar-chion-ess
orig-i-na-tion	o-rig-i-na-tion
gala	ga-la
wadi	wa-di
ir-res-olute	ir-res-o-lute
ine-bri-ate	in-e-bri-ate
stew-ardess	stew-ard-ess
episode	ep-i-sode
changeling	change-ling
col-lec-tivist	col-lec-tiv-ist
alive	a-live
un-mis-tak-ably	un-mis-tak-a-bly
monar-chist	mon-ar-chist
re-spectable	re-spect-a-ble
bathos	ba-thos
seda-tive	sed-a-tive
ex-clu-sion-ary	ex-clu-sion-ar-y
creamy	cream-y
re-for-esta-tion	re-for-est-a-tion
in-vert-ed	inverted
emo-tion-al-ly	e-mo-tion-al-ly
crenel-la-tions	cren-el-la-tions
phle-boto-my	phle-bot-o-my
nitwit	nit-wit
maser	ma-ser
ves-ti-gial	ves-tig-i-al
teeter	tee-ter
hered-i-ty	he-red-i-ty
im-pre-sario	im-pre-sa-ri-o
de-lin-eate	de-lin-e-ate
oviduct	o-vi-duct
gun-metal	gun-met-al
schooner	schoon-er
wind-surfer	wind-surf-er
elu-ci-da-tion	e-lu-ci-da-tion
gospel	gos-pel
dy-namism	dy-na-mism
retic-u-lar	re-tic-u-lar
mi-cro-surgery	mi-cro-sur-ger-y
mnemon-ics	mne-mon-ics
calami-ty	ca-lam-i-ty
decade	dec-ade
brassy	brass-y
vagabond	vag-a-bond
river-side	riv-er-side
retro-fit	ret-ro-fit
essence	es-sence
philoso-pher	phi-los-o-pher
defe-cate	def-e-cate
bas-ketry	bas-ket-ry
puma	pu-ma
smoth-ered	smothered
maul-ing	mauling
fundrais-er	fund-rais-er
gale-na	ga-le-na
gra-nary	gra-na-ry
sec-re-tari-at	sec-re-tar-i-at
in-sou-ciant	in-sou-ci-ant
clank-ing	clan-king
reaper	reap-er
mea-sur-able	meas-ur-a-ble
faucet	fau-cet
tourism	tour-ism
mili-tia-man	mi-li-tia-man
link-able	link-a-ble
im-pres-sion-able	im-pres-sion-a-ble
devo-tee	dev-o-tee
tiny	ti-ny
lech-ery	lech-er-y
forego	fore-go
pro-gressed	progressed
sinis-tral	sin-is-tral
chorale	cho-rale
avenger	a-veng-er
scream-ing	screaming
profli-ga-cy	prof-li-ga-cy
gener-ic	ge-ner-ic
roundup	round-up
mas-cara	mas-car-a
holdup	hold-up
rani	ra-ni
sax-ony	sax-o-ny
quadru-ple	quad-ru-ple
patho-log-i-cal-ly	path-o-log-i-cal-ly
scrolling	scroll-ing
dactylic	dac-tyl-ic
snifter	snif-ter
in-sa-tiable	in-sa-tia-ble
con-sis-ten-cy	con-sist-en-cy
coy-ote	coy-o-te
con-temptible	con-tempt-i-ble
phil-an-thropic	phil-an-throp-ic
cranky	crank-y
en-chanter	en-chant-er
forester	for-est-er
coralline	cor-al-line
pre-s-e-lect	pre-se-lect
con-fronta-tion	con-fron-ta-tion
rever-ie	rev-er-ie
emas-cu-late	e-mas-cu-late
ivory	i-vo-ry
the-atri-cals	the-at-ri-cals
pur-suant	pur-su-ant
mid-dleweight	mid-dle-weight
bire-frin-gent	bi-re-frin-gent
sneer-ing	sneering
pipette	pi-pette
bedrock	bed-rock
gulli-bil-i-ty	gul-li-bil-i-ty
ru-ina-tion	ru-in-a-tion
opi-um	o-pi-um
con-stab-u-lary	con-stab-u-lar-y
ridicu-lous	ri-dic-u-lous
teapot	tea-pot
hy-dro-elec-tric	hy-dro-e-lec-tric
sisal	si-sal
turn-around	turn-a-round
erode	e-rode
ex-tra-mur-al	ex-tra-mu-ral
vari-abil-i-ty	var-i-a-bil-i-ty
demon-strate	dem-on-strate
wrinkly	wrin-kly
im-muno-sup-pres-sive	im-mu-no-sup-pres-sive
vestal	ves-tal
avalanche	av-a-lanche
valu-able	val-u-a-ble
iron-works	i-ron-works
moody	mood-y
blud-geon	bludg-eon
tib-ia	tib-i-a
lifestyle	life-style
uni-ver-sal	u-ni-ver-sal
ghana	ghana
umpteenth	ump-teenth
restora-tive	re-stor-a-tive
athe-ism	a-the-ism
epi-gram-mat-ic	ep-i-gram-mat-ic
even	e-ven
avow	a-vow
church-war-den	church-ward-en
bases	ba-ses
re-searcher	re-search-er
in-con-testable	in-con-test-a-ble
tra-verse	trav-erse
dairy-man	dair-y-man
hy-dros-phere	hy-dro-sphere
prefer-able	pref-er-a-ble
rein-ven-tion	re-in-ven-tion
seedbed	seed-bed
laugh-ably	laugh-a-bly
cloven	clo-ven
ten-antry	ten-ant-ry
ego-ma-ni-ac	e-go-ma-ni-ac
mis-an-thropy	mis-an-thro-py
in-de-struc-tible	in-de-struct-i-ble
flighty	flight-y
stony	ston-y
som-brero	som-bre-ro
echo	ech-o
rein-car-nat-ed	reincarnated
rege-late	re-ge-late
pho-to-copy	pho-to-cop-y
gable	ga-ble
crino-line	crin-o-line
celebri-ty	ce-leb-ri-ty
eman-ci-pa-tion	e-man-ci-pa-tion
leg-isla-tive	leg-is-la-tive
touristy	tour-ist-y
dy-s-tro-phy	dys-tro-phy
de-fen-dant	de-fend-ant
trainee	train-ee
in-signif-i-cance	in-sig-nif-i-cance
cre-ator	cre-a-tor
com-mis-sioned	commissioned
turnover	turn-o-ver
steeply	steep-ly
valen-tine	val-en-tine
cam-panile	cam-pa-ni-le
synap-tic	syn-ap-tic
op-er-a-tional-ly	op-er-a-tion-al-ly
so-cio-bi-ol-o-gy	so-ci-o-bi-ol-o-gy
floozy	floo-zy
cara-pace	car-a-pace
trea-son-able	trea-son-a-ble
con-flict-ual	con-flic-tu-al
valise	va-lise
promis-ing	prom-is-ing
unar-tic-u-lat-ed	un-ar-tic-u-lat-ed
teenag-er	teen-ag-er
usu-al-ly	u-su-al-ly
unas-so-ci-at-ed	un-as-so-ci-at-ed
de-press-ing	de-pres-sing
cen-trifuge	cen-tri-fuge
rein-vest	re-in-vest
provo-ca-tion	prov-o-ca-tion
pho-to-s-phere	pho-to-sphere
manome-ter	ma-nom-e-ter
pi-anola	pi-a-no-la
gamy	gam-y
loutish	lout-ish
aware-ness	a-ware-ness
rhea	rhe-a
query	que-ry
strug-gling	struggling
binoc-u-lar	bin-oc-u-lar
sali-vate	sal-i-vate
hoary	hoar-y
ju-niper	ju-ni-per
con-cor-dant	con-cord-ant
denizen	den-i-zen
calami-tous	ca-lam-i-tous
chill-ing	chilling
bene-fac-tress	ben-e-fac-tress
tingly	tin-gly
semi-colon	sem-i-co-lon
byprod-uct	by-prod-uct
brav-ery	brav-er-y
ep-silon	ep-si-lon
sideshow	side-show
cladding	clad-ding
pa-pyrus	pa-py-rus
sycamore	syc-a-more
no-tice-able	no-tice-a-ble
min-uet	min-u-et
oxy-moron	ox-y-mo-ron
asym-me-try	a-sym-me-try
veto	ve-to
at-tack-ing	attacking
ex-plorato-ry	ex-plor-a-to-ry
geno-type	gen-o-type
squadron	squad-ron
di-atom-ic	di-a-tom-ic
pro-boscis	pro-bos-cis
piton	pi-ton
reprisal	re-pris-al
pineal	pin-e-al
along-side	a-long-side
rogu-ish	ro-guish
vol-cano	vol-ca-no
frankly	frank-ly
con-veyanc-ing	con-vey-anc-ing
nifty	nif-ty
gantry	gan-try
poplar	pop-lar
rent-ed	rented
brunette	bru-nette
ar-rival	ar-ri-val
delu-sive	de-lu-sive
iconog-ra-phy	i-co-nog-ra-phy
manes	ma-nes
galleon	gal-le-on
auburn	au-burn
tele-scop-ic	tel-e-scop-ic
gateau	ga-teau
awake	a-wake
geo-phys-i-cal	ge-o-phys-i-cal
geo-sta-tion-ary	ge-o-sta-tion-ar-y
ge-nial-i-ty	ge-ni-al-i-ty
de-ni-able	de-ni-a-ble
zero	ze-ro
who-dunit	who-dun-it
newsprint	news-print
slant-ed	slanted
re-minder	re-mind-er
tur-bocharged	turbocharged
em-bossed	embossed
va-pid	vap-id
unasked	un-asked
ashamed	a-shamed
equal-i-ty	e-qual-i-ty
pho-to-chem-istry	pho-to-chem-is-try
ir-re-mov-able	ir-re-mov-a-ble
in-abil-i-ty	in-a-bil-i-ty
un-fet-tered	unfettered
nyala	nya-la
un-prof-itable	un-prof-it-a-ble
hide-away	hide-a-way
pre-dictably	pre-dict-a-bly
apol-o-gize	a-pol-o-gize
cabaret	cab-a-ret
penul-ti-mate	pe-nul-ti-mate
in-choate	in-cho-ate
resur-gent	re-sur-gent
in-con-gruity	in-con-gru-i-ty
arc-ing	arcing
idem	i-dem
un-rea-son-ably	un-rea-son-a-bly
un-san-i-tary	un-san-i-tar-y
dauber	daub-er
dentin	den-tin
sub-ur-ban-i-sa-tion	su-bur-ba-ni-sa-tion
epi-graph	ep-i-graph
poly-he-dron	pol-y-he-dron
pas-toral	pas-to-ral
par-enter-al	par-en-ter-al
un-re-pen-tant	un-re-pent-ant
pollen	pol-len
metonymy	me-ton-y-my
tonal	ton-al
voca-tive	voc-a-tive
lol-lipop	lol-li-pop
tulip	tu-lip
id-iomat-ic	id-i-o-mat-ic
pauci-ty	pau-ci-ty
con-ceiv-able	con-ceiv-a-ble
vendet-ta	ven-det-ta
over-draw	o-ver-draw
wormy	worm-y
ple-nary	ple-na-ry
diplo-ma	di-plo-ma
iso-sta-t-ic	i-so-stat-ic
su-per-abun-dant	su-per-a-bun-dant
creaky	creak-y
trade-marked	trademarked
telex	tel-ex
taxi-dermy	tax-i-der-my
dri-ven	driv-en
damna-tion	dam-na-tion
espy	es-py
in-valid	in-va-lid
op-eretta	op-er-et-ta
crazy	cra-zy
reread	re-read
layper-son	lay-per-son
necrop-o-lis	ne-crop-o-lis
ema-ci-at-ed	e-ma-ci-at-ed
uni-lat-er-al-ly	u-ni-lat-er-al-ly
col-le-gial	col-le-gi-al
ru-ined	ruined
midair	mid-air
su-per-posed	superposed
basil	bas-il
re-cessed	recessed
jazzy	jazz-y
imag-in-ings	im-ag-in-ings
ptarmi-gan	ptar-mi-gan
sub-terfuge	sub-ter-fuge
ocean-ic	o-ce-an-ic
aplomb	a-plomb
im-ple-menter	im-ple-ment-er
con-sor-tium	con-sor-ti-um
asymp-to-matic	a-symp-to-mat-ic
phonon	pho-non
arthro-pod	ar-thro-pod
pro-le-tari-at	pro-le-tar-i-at
stymie	sty-mie
every-where	eve-ry-where
ig-nominy	ig-no-min-y
sec-toral	sec-tor-al
ge-neal-o-gy	ge-ne-al-o-gy
coro-ner	cor-o-ner
pros-e-cu-to-r-i-al	pros-e-cu-to-ri-al
sur-viv-abil-i-ty	sur-viv-a-bil-i-ty
ra-dionu-clide	ra-di-o-nu-clide
in-fect-ed	in-fec-ted
castel-lat-ed	cas-tel-lat-ed
ide-o-log-i-cal-ly	i-de-o-log-i-cal-ly
physic	phys-ic
busy	bus-y
em-ployed	employed
lurid	lu-rid
monas-tic	mo-nas-tic
med-ica-tion	med-i-ca-tion
over-turn	o-ver-turn
tun-able	tun-a-ble
re-s-e-lect	re-se-lect
idol-a-try	i-dol-a-try
telekine-sis	tel-e-ki-ne-sis
colan-der	col-an-der
con-denser	con-dens-er
washout	wash-out
pesti-lence	pes-ti-lence
scaly	scal-y
worka-day	work-a-day
anony-mous-ly	a-non-y-mous-ly
con-tention	con-ten-tion
hero-ine	her-o-ine
mama	ma-ma
book-binder	book-bind-er
di-a-bolism	di-ab-o-lism
coitus	co-i-tus
reti-na	ret-i-na
dis-cor-dance	dis-cord-ance
artistry	art-ist-ry
tourni-quet	tour-ni-quet
fron-tispiece	fron-tis-piece
bil-iary	bil-i-ar-y
ap-pendage	ap-pend-age
overkill	o-ver-kill
hotspot	hot-spot
cretin	cre-tin
cough-ing	coughing
porcine	por-cine
pitiable	pit-i-a-ble
chem-istry	chem-is-try
cool-ing	cooling
hye-na	hy-e-na
sleepi-ness	sleep-i-ness
the-atri-cal	the-at-ri-cal
ir-refutable	ir-ref-u-ta-ble
lessen	less-en
in-ter-roga-tor	in-ter-ro-ga-tor
archival	ar-chi-val
ovary	o-va-ry
exother-mic	ex-o-ther-mic
meta-mor-phism	met-a-mor-phism
un-be-liev-able	un-be-liev-a-ble
un-der-stand-able	un-der-stand-a-ble
plen-teous	plen-te-ous
carmine	car-mine
minibus	min-i-bus
in-cisor	in-ci-sor
duo-logue	du-o-logue
sedi-tion	se-di-tion
over-do	o-ver-do
eeri-ly	ee-ri-ly
man-darin	man-da-rin
eclec-tic	ec-lec-tic
desider-a-tum	de-sid-er-a-tum
piti-less	pit-i-less
equal-ly	e-qual-ly
scanty	scant-y
un-aligned	un-a-ligned
tripoli	trip-o-li
bio-rhythm	bi-o-rhythm
gassy	gas-sy
for-warder	for-ward-er
us-abil-i-ty	us-a-bil-i-ty
geno-ci-dal	gen-o-cid-al
cur-tained	curtained
tricky	trick-y
in-suf-fer-able	in-suf-fer-a-ble
lep-rechaun	lep-re-chaun
chaot-ic	cha-ot-ic
cater-pil-lar	cat-er-pil-lar
sul-tana	sul-tan-a
ra-dioac-tiv-i-ty	ra-di-o-ac-tiv-i-ty
cus-tom-ary	cus-tom-ar-y
restora-tion	res-to-ra-tion
ele-phan-tine	el-e-phan-tine
relict	rel-ict
wag-gery	wag-ger-y
lack-adaisi-cal	lack-a-dai-si-cal
wafer	wa-fer
archdea-con	arch-dea-con
de-lim-it-ed	delimited
chimera	chi-me-ra
mandible	man-di-ble
wash-able	wash-a-ble
unan-i-mous-ly	u-nan-i-mous-ly
in-sou-ciance	in-sou-ci-ance
glassy	glass-y
run-away	run-a-way
fa-ther-ing	fathering
equable	eq-ua-ble
valiant-ly	val-iant-ly
benev-o-lence	be-nev-o-lence
predilec-tion	pre-di-lec-tion
boatswain	boat-swain
sub-servience	sub-ser-vi-ence
en-tourage	en-tou-rage
san-i-tary	san-i-tar-y
elec-tri-fy	e-lec-tri-fy
hit-table	hit-ta-ble
cor-ti-cos-teroid	cor-ti-co-ster-oid
syco-phancy	syc-o-phan-cy
skintight	skin-tight
rack-e-teer-ing	rack-et-eer-ing
undi-gest-ed	un-di-gest-ed
retic-u-lat-ed	re-tic-u-lat-ed
re-fin-ery	re-fin-er-y
pen-sion-able	pen-sion-a-ble
con-tender	con-tend-er
causal	caus-al
in-flat-able	in-flat-a-ble
jour-nalese	jour-nal-ese
com-pelling-ly	com-pel-ling-ly
sporran	spor-ran
necrop-sy	nec-rop-sy
gen-er-a-tional	gen-er-a-tion-al
hideous-ly	hid-e-ous-ly
wreck-ing	wrecking
over-dose	o-ver-dose
partheno-gen-e-sis	par-the-no-gen-e-sis
legal-ly	le-gal-ly
col-lapsi-ble	col-laps-i-ble
ra-dio	ra-di-o
omis-sion	o-mis-sion
an-titrust	an-ti-trust
dy-namo	dy-na-mo
raillery	rail-ler-y
un-pre-dictable	un-pre-dict-a-ble
prophet	proph-et
furtive-ly	fur-tive-ly
tapi-o-ca	tap-i-o-ca
linoleum	li-no-le-um
prog-es-terone	pro-ges-ter-one
high-lighter	high-ligh-ter
ath-leti-cism	ath-let-i-cism
barter	bar-ter
over-all	o-ver-all
some-body	some-bod-y
man-nequin	man-ne-quin
quest-ing	questing
vol-canic	vol-can-ic
vil-lainy	vil-lain-y
evil	e-vil
trea-so-nous	trea-son-ous
biodegrad-able	bi-o-de-grad-a-ble
zaire	za-ire
surfer	surf-er
mar-ke-teer	mar-ket-eer
cetacean	ce-ta-cean
capri-ole	cap-ri-ole
un-al-ter-able	un-al-ter-a-ble
amuse	a-muse
ora-tion	o-ra-tion
windy	wind-y
bazaar	ba-zaar
epi-der-mis	ep-i-der-mis
wolfish	wolf-ish
un-prov-able	un-prov-a-ble
twofaced	two-faced
drainage	drain-age
leisured	lei-sured
stenog-ra-ph-er	ste-nog-ra-pher
table-land	ta-ble-land
un-bear-able	un-bear-a-ble
mac-a-roni	mac-a-ro-ni
trace-abil-i-ty	trace-a-bil-i-ty
harem	har-em
hon-orif-ic	hon-or-if-ic
di-ary	di-a-ry
rein-te-gra-tion	re-in-te-gra-tion
achieve-ment	a-chieve-ment
sewing	sew-ing
tremu-lous	trem-u-lous
cousin	cous-in
dis-con-ti-nu-ity	dis-con-ti-nu-i-ty
pe-riphrastic	per-i-phras-tic
mis-cel-lany	mis-cel-la-ny
dim-pled	dimpled
claimant	claim-ant
weary-ing	wea-ry-ing
un-drink-able	un-drink-a-ble
prebend	preb-end
masochist	mas-och-ist
over-lay	o-ver-lay
askew	a-skew
con-cil-iar	con-cil-i-ar
span-gled	spangled
anger	an-ger
caliph	ca-liph
de-pen-den-cy	de-pend-en-cy
talon	tal-on
nega-tion	ne-ga-tion
geo-cen-tric	ge-o-cen-tric
pover-ty	pov-er-ty
read-mis-sion	re-ad-mis-sion
testy	tes-ty
morsel	mor-sel
tribu-la-tion	trib-u-la-tion
medal-lion	me-dal-lion
bloomer	bloom-er
un-break-able	un-break-a-ble
un-cre-ative	un-cre-a-tive
dele-te-ri-ous	del-e-te-ri-ous
reap-pear-ance	re-ap-pear-ance
dif-fuser	dif-fus-er
mankind	man-kind
mat-te	matte
wiper	wip-er
debu-tant	deb-u-tant
physi-cian	phy-si-cian
valid	val-id
edgy	edg-y
bac-carat	bac-ca-rat
over-in-flat-ed	o-ver-in-flat-ed
sto-ical	sto-i-cal
den-tistry	den-tis-try
suit-ably	suit-a-bly
seashore	sea-shore
as-cen-dan-cy	as-cend-an-cy
ji-u-jit-su	jiu-jit-su
hyp-nother-a-py	hyp-no-ther-a-py
pupil	pu-pil
hul-la-baloo	hul-la-ba-loo
radix	ra-dix
reser-voir	res-er-voir
drinker	drink-er
ca-cao	ca-ca-o
di-aphanous	di-aph-a-nous
ago	a-go
redo-lent	red-o-lent
sym-po-sium	sym-po-si-um
en-forcer	en-forc-er
stager	stag-er
sto-ry-telling	sto-ry-tell-ing
ovate	o-vate
mon-e-tarism	mon-e-ta-rism
silt-ing	silting
or-ga-ni-za-tion	or-gan-i-za-tion
rigid-i-ty	ri-gid-i-ty
dredger	dredg-er
hooli-gan	hoo-li-gan
duo-de-num	du-o-de-num
re-assem-ble	re-as-sem-ble
earshot	ear-shot
ide-al-ist	i-de-al-ist
bluish	blu-ish
dic-tio-nary	dic-tion-ar-y
ban-ter-ing	bantering
pantry	pan-try
shim-mer-ing	shimmering
stratig-ra-phy	stra-tig-ra-phy
sedan	se-dan
urea	u-re-a
plan-e-tary	plan-e-tar-y
tick-et-ed	ticketed
monastery	mon-as-ter-y
wether	weth-er
macro	mac-ro
gaiter	gait-er
panache	pa-nache
bio-chemist	bi-o-chem-ist
herbal-ist	herb-al-ist
unabridged	un-a-bridged
bunkum	bun-kum
genii	ge-ni-i
unre-deemed	un-re-deemed
dis-agree-able	dis-a-gree-a-ble
in-ter-de-pen-dent	in-ter-de-pend-ent
nasty	nas-ty
egre-gious	e-gre-gious
haulage	haul-age
lodger	lodg-er
iso-la-tion-ist	i-so-la-tion-ist
zoo-plank-ton	zo-o-plank-ton
epit-o-me	e-pit-o-me
quadru-pole	quad-ru-pole
sub-species	sub-spe-cies
silky	silk-y
degra-da-tion	deg-ra-da-tion
unchris-t-ian	un-chris-tian
reval-ue	re-val-ue
het-ero-sex-u-al-i-ty	het-er-o-sex-u-al-i-ty
mover	mov-er
iden-ti-fi-er	i-den-ti-fi-er
steadi-ness	stead-i-ness
des-tiny	des-ti-ny
oblige	o-blige
crin-kled	crinkled
copy-writer	cop-y-writ-er
guinea	guin-ea
poly-cyclic	pol-y-cy-clic
corkscrew	cork-screw
chancy	chanc-y
epi-ge-net-ic	ep-i-ge-net-ic
retic-u-lum	re-tic-u-lum
un-aware	un-a-ware
un-miss-able	un-miss-a-ble
cor-re-spon-dence	cor-re-spond-ence
vi-su-al	vis-u-al
punc-til-ious	punc-til-i-ous
sacral	sa-cral
cheer-leader	cheer-lead-er
aright	a-right
in-com-bustible	in-com-bus-ti-ble
scholas-ti-cism	scho-las-ti-cism
re-align	re-a-lign
char-i-o-teer	char-i-ot-eer
stron-groom	strong-room
in-quisi-tor	in-quis-i-tor
poi-so-nous	poi-son-ous
en-v-i-ron	en-vi-ron
fusil-lade	fu-sil-lade
vex-ing	vexing
mo-men-tary	mo-men-tar-y
tiler	til-er
lacteal	lac-te-al
barom-e-ter	ba-rom-e-ter
li-bidi-nous	li-bid-i-nous
rea-son-able	rea-son-a-ble
peren-ni-al-ly	per-en-ni-al-ly
dosage	dos-age
es-capism	es-cap-ism
stormy	storm-y
res-cuer	res-cu-er
fil-ial	fil-i-al
genoa	gen-o-a
pushy	push-y
frailty	frail-ty
agency	a-gen-cy
over-pro-duced	overproduced
ban-dage	band-age
fleecy	fleec-y
gad-getry	gadg-et-ry
satire	sat-ire
nir-vana	nir-va-na
kalei-do-scope	ka-lei-do-scope
nineti-eth	nine-ti-eth
willpow-er	will-pow-er
privy	priv-y
gavial	ga-vi-al
re-cidi-vist	re-cid-i-vist
mossy	mos-sy
ema-ci-a-tion	e-ma-ci-a-tion
rob-bery	rob-ber-y
stripling	strip-ling
unedit-ed	un-ed-it-ed
climber	climb-er
rein-sur-ance	re-in-sur-ance
yeasty	yeast-y
un-am-bigu-ous	un-am-big-u-ous
cursed	curs-ed
teach-able	teach-a-ble
whizkids	whizkids
brigade	bri-gade
uvu-lar	u-vu-lar
poly-mor-phism	pol-y-mor-phism
velum	ve-lum
backgam-mon	back-gam-mon
pi-anis-si-mo	pi-a-nis-si-mo
snowflake	snow-flake
cor-re-spon-dent	cor-re-spond-ent
reroutes	re-routes
recog-ni-tion	rec-og-ni-tion
scapu-la	scap-u-la
thirsty	thirst-y
brevi-ty	brev-i-ty
horo-scope	hor-o-scope
gofer	go-fer
elon-gat-ed	e-lon-gat-ed
thrilling	thrill-ing
hy-dro-sta-t-ic	hy-dro-stat-ic
seedy	seed-y
un-sellable	un-sell-a-ble
co-proces-sor	co-proc-es-sor
sym-bio-sis	sym-bi-o-sis
semi-con-duct-ing	sem-i-con-duct-ing
pro-tec-torate	pro-tec-tor-ate
evade	e-vade
ori-en-tal	o-ri-en-tal
encage	en-cage
di-a-conal	di-ac-o-nal
un-nerv-ing	unnerving
prefer-ably	pref-er-a-bly
precinct	pre-cinct
liquor-ish	liq-uor-ish
over-am-bi-tious	o-ver-am-bi-tious
mendele-vi-um	men-de-le-vi-um
share-able	share-a-ble
potash	pot-ash
wimpy	wimp-y
un-par-don-able	un-par-don-a-ble
apace	a-pace
op-ti-mistic	op-ti-mis-tic
body	bod-y
elec-tro-cu-tion	e-lec-tro-cu-tion
ap-pa-ra-tus	ap-pa-rat-us
sado-masochis-tic	sa-do-mas-o-chis-tic
tele-text	tel-e-text
re-tain-ing	retaining
unimag-in-able	un-im-ag-i-na-ble
bassist	bass-ist
aris-toc-ra-cy	ar-is-toc-ra-cy
eco-log-i-cal-ly	ec-o-log-i-cal-ly
obei-sance	o-bei-sance
balder-dash	bal-der-dash
canon-ic	ca-non-ic
dowry	dow-ry
spooky	spook-y
over-step	o-ver-step
milliner	mil-li-ner
geopo-lit-i-cal	ge-o-po-lit-i-cal
heartache	heart-ache
epi-cure	ep-i-cure
mus-ke-teer	mus-ket-eer
su-per-in-ten-dence	su-per-in-tend-ence
un-ac-cept-ably	un-ac-cept-a-bly
re-gret-table	re-gret-ta-ble
eerie	ee-rie
tem-pera-ment	tem-per-a-ment
replic-a-ble	rep-li-ca-ble
di-gester	di-gest-er
sui-ci-dal	su-i-cid-al
posy	po-sy
briefly	brief-ly
killing	kill-ing
squeegee	squee-gee
dip-so-ma-nia	dip-so-ma-ni-a
ion	i-on
founder	found-er
dis-abling	disabling
uterus	u-ter-us
emer-sion	e-mer-sion
macron	ma-cron
pold-er	pol-der
lilac	li-lac
mer-chantable	mer-chant-a-ble
cagoule	ca-goule
frip-pery	frip-per-y
delir-i-um	de-lir-i-um
unim-peach-able	un-im-peach-a-ble
sug-gestible	sug-gest-i-ble
man-age-r-i-al	man-a-ge-ri-al
premise	prem-ise
parox-ysm	par-ox-ysm
dri-ver	driv-er
melody	mel-o-dy
hys-te-ria	hys-te-ri-a
un-demon-stra-tive	un-de-mon-stra-tive
mea-sure-less	meas-ure-less
func-tionary	func-tion-ar-y
con-flict-ed	conflicted
diva	di-va
di-etet-ic	di-e-tet-ic
teller	tell-er
de-cayed	decayed
decile	dec-ile
Words with errors: 1863
Words with incorrect number of syllables: 1759
Total evluated: 6500
Perfect accuracy: 0.71
Number of syllables accuracy: 0.73
Average Levenshtein Distance(across incorrect words): 1.19
