Attempt	Real
is-o-mor-ph-ic	i-so-mor-phic
fis-ti-cuffs	fist-i-cuffs
tran-s-cribe	tran-scribe
con-for-mance	con-form-ance
sto-mach	stom-ach
rare-fied	rar-e-fied
di-s-u-ni-ty	dis-u-ni-ty
pro-p-i-ti-ate	pro-pi-ti-ate
re-dev-el-op-ment	re-de-vel-op-ment
frui-ty	fruit-y
dis-gust-ed	disgusted
an-ter-oom	an-te-room
ep-is-tle	e-pis-tle
pad-ded	padded
in-ex-tric-a-ble	in-ex-tri-ca-ble
in-dex-ing	indexing
sole-noid	so-le-noid
wat-er	wa-ter
hol-ism	ho-lism
ap-plica-bil-i-ty	ap-pli-ca-bil-i-ty
pa-r-o-chial	pa-ro-chi-al
rel-a-bel	re-la-bel
po-li-ce-wo-man	po-lice-wom-an
dam-n-ing	damn-ing
prof-i-teer-ing	profiteering
co-vet	cov-et
li-eu	lieu
op-pro-b-ri-um	op-pro-bri-um
u-n-i-tar-y	u-ni-tar-y
fun-d-rais-er	fund-rais-er
re-bel-li-ous	re-bel-lious
canoe-ing	ca-noe-ing
con-descend	con-de-scend
re-fuge	ref-uge
tripod	tri-pod
cub-oid	cu-boid
main-tenance	main-te-nance
di-atribe	di-a-tribe
dis-cipline	dis-ci-pline
vig-i-lante	vig-i-lan-te
ju-di-ciar-y	ju-di-ci-ar-y
po-l-y-ga-my	po-lyg-a-my
o-ver-worked	overworked
click-ing	clicking
un-e-v-en-ly	un-e-ven-ly
yog-i	yo-gi
in-sec-tiv-or-ous	in-sec-tiv-o-rous
bi-or-hythm	bi-o-rhythm
clust-er	clus-ter
bug-gered	buggered
gasket	gas-ket
ru-di-men-tar-y	ru-di-men-ta-ry
pid-gin	pidg-in
ye-o-man-ry	yeo-man-ry
un-linked	unlinked
semen	se-men
hair-spray	hairspray
con-vict-ed	convicted
ches-t-y	chest-y
im-pe-ril	im-per-il
joystick	joy-stick
en-a-bled	e-na-bled
chiseled	chis-eled
chi-c-o-ry	chic-o-ry
ce-lan-dine	cel-an-dine
com-pani-on-a-ble	com-pan-ion-a-ble
un-mot-i-vat-ed	un-mo-ti-vat-ed
smelt-ing	smelting
un-der-car-ri-age	un-der-car-riage
im-palpa-ble	im-pal-pa-ble
temper	tem-per
sterling	ster-ling
coaut-hor	co-au-thor
word-s-mith	word-smith
bi-er	bier
en-chant-ed	enchanted
ze-al-o-t-ry	zeal-ot-ry
lith-osphere	lith-o-sphere
sea-sh-ore	sea-shore
bul-le-t-in	bul-le-tin
sep-ar-atist	sep-a-ra-tist
dis-cip-lined	dis-ci-plined
sto-ep	stoep
mis-o-gy-ny	mi-sog-y-ny
em-broid-er	em-broi-der
with-dra-w-al	with-draw-al
prophe-c-y	proph-e-cy
weari-ness	wea-ri-ness
ge-n-ome	ge-nome
ti-dal	tid-al
hom-o-phob-ic	ho-mo-pho-bic
sur-vi-v-or	sur-vi-vor
sten-o-sis	ste-no-sis
quies-cent	qui-es-cent
der-i-so-ry	de-ri-so-ry
dais	da-is
ex-plo-i-ta-tion	ex-ploi-ta-tion
hau-li-er	haul-ier
wild-er-ness	wil-der-ness
lea-flet	leaf-let
a-v-ens	av-ens
bire-frin-gent	bi-re-frin-gent
foreleg	fore-leg
de-s-eg-re-ga-tion	de-seg-re-ga-tion
re-tri-eve	re-trieve
res-pi-r-a-tor	res-pi-ra-tor
bisho-p-ric	bish-op-ric
eg-o-cen-tric	e-go-cen-tric
non-vi-ol-ence	non-vi-o-lence
de-gauss-ing	degaussing
groc-er	gro-cer
green-groc-er	green-gro-cer
cre-dit-wor-th-y	cred-it-worth-y
cath-et-er	cath-e-ter
mol-e-s-ta-tion	mo-les-ta-tion
brigand	brig-and
bulg-ing	bulging
pol-y-mor-ph-ic	pol-y-mor-phic
ta-bles-poon	ta-ble-spoon
ci-t-ron	cit-ron
an-tag-on-ism	an-tag-o-nism
un-fet-tered	unfettered
i-mag-i-na-tion	im-ag-i-na-tion
a-rith-met-ic	a-rith-me-tic
ri-v-al	ri-val
mi-croor-gan-ism	mi-cro-or-gan-ism
pre-mi-ere	pre-miere
pin-kie	pink-ie
vi-ca-r-i-ous-ly	vi-car-i-ous-ly
brand-ish	bran-dish
pro-m-is-so-ry	prom-is-so-ry
la-c-u-na	la-cu-na
re-ord-er	re-or-der
wi-dow-er	wid-ow-er
re-c-ur-rence	re-cur-rence
sup-por-tive	sup-port-ive
sub-si-dence	sub-sid-ence
pre-face	pref-ace
frat-ric-i-dal	frat-ri-cid-al
bun-dling	bundling
con-scien-tious-ness	con-sci-en-tious-ness
slow-l-y	slow-ly
re-u-nion	re-un-ion
wor-th-y	wor-thy
pan-th-er	pan-ther
re-cipe	rec-i-pe
doom-sday	dooms-day
is-o-ther-mal	i-so-ther-mal
ra-con-teur	rac-on-teur
in-ev-it-a-bil-i-ty	in-ev-i-ta-bil-i-ty
blat-ant	bla-tant
ar-tist	art-ist
ep-o-chal	ep-och-al
fes-ter-ing	festering
hazel-nut	ha-zel-nut
cle-men-cy	clem-en-cy
grav-y	gra-vy
con-strict-ed	constricted
mi-n-ute	mi-nute
bristling	bris-tling
a-v-i-a-tion	a-vi-a-tion
glis-t-en	glis-ten
glo-r-y	glo-ry
ma-them-a-ti-cian	math-e-ma-ti-cian
kais-er	kai-ser
col-lec-tiv-i-sa-tion	col-lec-ti-vi-sa-tion
life-s-tyle	life-style
cin-em-a-tog-ra-pher	cin-e-ma-tog-ra-pher
me-t-rop-o-l-is	me-trop-o-lis
un-der-wa-t-er	un-der-wa-ter
mar-ked-ly	mark-ed-ly
mean-der-ing	me-an-der-ing
jok-e-y	jok-ey
monog-a-mous-ly	mo-nog-a-mous-ly
re-tri-ev-al	re-triev-al
cav-a-li-er	cav-a-lier
tint-ed	tinted
en-fee-bled	enfeebled
hon-o-rif-ic	hon-or-if-ic
buck-min-ster-ful-ler-e-ne	buck-min-ster-ful-ler-ene
vill-age	vil-lage
in-ves-tig-a-tive	in-ves-ti-ga-tive
psych-ic	psy-chic
con-que-r-or	con-quer-or
swar-th-y	swarth-y
rost-er	ros-ter
ran-i	ra-ni
ul-tra-vi-o-l-et	ul-tra-vi-o-let
per-i-ph-er-y	pe-riph-er-y
de-scend-ing	descending
deif-y	de-i-fy
ord-er	or-der
cal-o-rime-ter	cal-o-rim-e-ter
pa-r-en-ter-al	par-en-ter-al
ma-d-am	mad-am
pla-c-a-to-ry	pla-ca-to-ry
fla-gon	flag-on
jour-na-lese	jour-nal-ese
six-tieth	six-ti-eth
laud-ed	lauded
meth-o-dol-o-gy	meth-od-ol-o-gy
sak-i	sa-ki
physi-o-ther-a-py	phys-i-o-ther-a-py
ex-trag-a-lac-tic	ex-tra-ga-lac-tic
are-a	ar-e-a
trum-per-y	trump-er-y
hid-e-a-way	hide-a-way
co-py	cop-y
at-tempt-ed	at-temp-ted
cafe-te-r-i-a	caf-e-te-ri-a
nurser-y-men	nurs-er-y-men
treat-y	trea-ty
ban-ter-ing	bantering
lim-e-light	lime-light
sec-on-dar-y	sec-ond-ar-y
trespass-er	tres-pass-er
pos-tal	post-al
dec-i-sive-ness	de-ci-sive-ness
li-t-ur-gy	lit-ur-gy
de-u-ter-on	deu-ter-on
fevered	fe-vered
phen-o-type	phe-no-type
phot-o-syn-thet-i-cal-ly	pho-to-syn-thet-i-cal-ly
quisling	quis-ling
he-roine	her-o-ine
un-spok-en	un-spo-ken
mol-as-ses	mo-las-ses
varn-ish	var-nish
con-sor-tium	con-sor-ti-um
gub-er-na-to-ri-al	gu-ber-na-to-ri-al
re-mo-val	re-mov-al
wor-m-y	worm-y
mon-ochro-mat-ic	mon-o-chro-mat-ic
can-al	ca-nal
note-p-a-per	note-pa-per
in-de-bted-ness	in-debt-ed-ness
phra-sal	phras-al
chip-ped	chipped
crea-tion	cre-a-tion
pi-rat-ed	pirated
hyp-noth-er-a-py	hyp-no-ther-a-py
buz-zing	buzzing
nin-e-tieth	nine-ti-eth
haird-ress-er	hair-dress-er
stron-groom	strong-room
un-ta-lent-ed	un-tal-ent-ed
dec-i-sive	de-ci-sive
se-ba-ce-ous	se-ba-ceous
togeth-er-ness	to-geth-er-ness
un-i-for-m-i-ty	u-ni-form-i-ty
pre-si-di-um	pre-sid-i-um
thirt-y	thir-ty
bi-oen-gi-neer-ing	bi-o-en-gi-neer-ing
phon-o-log-i-cal	pho-no-log-i-cal
noodle	noo-dle
bil-li-ards	bil-liards
pa-r-i-e-tal	pa-ri-e-tal
bas-il-isk	bas-i-lisk
un-wear-ied	un-wea-ried
be-drock	bed-rock
fev-er-ish-ly	fe-ver-ish-ly
cas-ta-way	cast-a-way
sub-t-ly	sub-tly
e-dit	ed-it
stinger	sting-er
seeth-ing	seething
strug-gling	struggling
misspell-ings	mis-spel-lings
comp-troll-er	comp-trol-ler
re-cre-a-tion	rec-re-a-tion
ta-l-on	tal-on
stripy	strip-y
oc-cu-p-i-er	oc-cu-pi-er
at-ri-um	a-tri-um
con-fir-ma-to-ry	con-firm-a-to-ry
coales-cence	co-a-les-cence
en-or-mous	e-nor-mous
lun-che-on	lunch-eon
di-aphragm	di-a-phragm
con-duc-tance	con-duct-ance
o-rigin	or-i-gin
phoenix	phoe-nix
ta-ke-ov-er	take-o-ver
sy-r-up	syr-up
se-r-en-dip-i-ty	ser-en-dip-i-ty
divi-sive	di-vi-sive
ig-nor-ance	ig-no-rance
ca-len-dar	cal-en-dar
por-ous	po-rous
flou-ry	flour-y
pol-yest-er	pol-y-es-ter
pos-til-i-on	pos-til-ion
fe-c-und	fe-cund
ex-tram-u-ral	ex-tra-mu-ral
el-se-wh-ere	else-where
bir-die	bird-ie
sta-phyl-o-coc-cus	staph-y-lo-coc-cus
di-n-ar	di-nar
ge-n-er-ic	ge-ner-ic
trans-for-ma-tive	trans-form-a-tive
mish-ear	mis-hear
chid-ing	chiding
web-bed	webbed
hib-er-nate	hi-ber-nate
un-answered	un-an-swered
in-fect-ed	in-fec-ted
bi-got	big-ot
stripling	strip-ling
re-al-ness	real-ness
ket-chup	ketch-up
ker-at-in	ker-a-tin
frown-ing	frowning
han-g-o-v-er	hang-o-ver
pe-o-ple	peo-ple
ty-pist	typ-ist
drows-y	drow-sy
det-es-ta-tion	de-tes-ta-tion
mom-en-tar-y	mo-men-tar-y
pro-po-si-tion-al	prop-o-si-tion-al
hes-itant-ly	hes-i-tant-ly
croch-et	cro-chet
scho-l-ar-ly	schol-ar-ly
re-cu-p-er-a-tion	re-cu-per-a-tion
sold-er	sol-der
de-con-struc-tive	deconstructive
method	meth-od
cus-hioned	cush-ioned
daugh-t-er	daugh-ter
flo-rin	flor-in
hy-dran-ge-a	hy-dran-gea
in-ef-f-a-ble	in-ef-fa-ble
prem-o-lar	pre-mo-lar
ir-re-lig-ious	ir-re-li-gious
de-portee	de-por-tee
fiz-z-y	fizz-y
min-is-kirt	min-i-skirt
ri-v-i-er-a	riv-i-er-a
re-joind-er	re-join-der
dis-ad-van-t-age	dis-ad-van-tage
pro-pell-er	pro-pel-ler
mis-ty	mist-y
cor-dil-ler-a	cor-dil-le-ra
creak-ing	creaking
kit-ch-en-ette	kitch-en-ette
re-troac-tive	ret-ro-ac-tive
pesk-y	pes-ky
gam-bling	gam-bling
leg-al-ism	le-gal-ism
mod-esty	mod-es-ty
sol-di-er-ly	sol-dier-ly
ruf-fian	ruf-fi-an
un-i-di-rec-tion-al	u-ni-di-rec-tion-al
cud-g-el	cudg-el
don-or	do-nor
dra-m-at-ics	dra-mat-ics
mar-ri-age	mar-riage
fluid	flu-id
ex-e-cu-tor	ex-ec-u-tor
drys-tone	dry-stone
trip-lane	tri-plane
im-pen-et-ra-ble	im-pen-e-tra-ble
e-n-u-mer-a-tion	e-nu-mer-a-tion
Words with errors: 1219
Words with incorrect number of syllables: 667
Total evluated: 6500
Perfect accuracy: 0.81
Number of syllables accuracy: 0.90
Average Levenshtein Distance(across incorrect words): 1.15
