Attempt	Real
bour-geoisie	bour-geoi-sie
fu-ner-ary	fu-ner-ar-y
soya	soy-a
in-ter-lock-ing	in-ter-loc-king
bur-glary	bur-gla-ry
eat-able	eat-a-ble
mores	mo-res
plat-inum	plat-i-num
tau-tol-ogy	tau-tol-o-gy
spinach	spin-ach
test-ing	testing
cop-pery	cop-per-y
ge-nial	ge-ni-al
techno-pho-bia	tech-no-pho-bia
uni-ver-sal	u-ni-ver-sal
over-seer	o-ver-se-er
poly-math	pol-y-math
cel-ery	cel-er-y
evo-ca-tion	ev-o-ca-tion
cocky	cock-y
su-per-natant	su-per-na-tant
amaz-ing	a-maz-ing
in-con-solable	in-con-sol-a-ble
bi-modal	bi-mod-al
boathouse	boat-house
pres-tidig-i-ta-tion	pres-ti-dig-i-ta-tion
dullard	dull-ard
elec-tro-sta-t-ics	e-lec-tro-stat-ics
he-li-copter	hel-i-cop-ter
regress	re-gress
navvy	nav-vy
ool-o-gy	o-ol-o-gy
elec-tro-mo-tive	e-lec-tro-mo-tive
dosage	dos-age
lin-gerie	lin-ge-rie
om-nipo-tent	om-nip-o-tent
dial	di-al
grad-ual	grad-u-al
hoard-ed	hoarded
pectin	pec-tin
ex-tend-able	ex-tend-a-ble
tav-er-na	ta-ver-na
resur-gent	re-sur-gent
vivi-sec-tion	viv-i-sec-tion
sadis-tic	sa-dis-tic
promi-nent	prom-i-nent
ptarmi-gan	ptar-mi-gan
over-pay	o-ver-pay
ex-i-gency	ex-i-gen-cy
in-ter-locu-to-ry	in-ter-loc-u-to-ry
eval-u-ate	e-val-u-ate
ima-go	i-ma-go
op-ti-misti-cal-ly	op-ti-mis-ti-cal-ly
forego	fore-go
chrono-log-i-cal	chron-o-log-i-cal
in-de-pen-dence	in-de-pend-ence
mis-sy	miss-y
miser	mi-ser
perime-ter	pe-rim-e-ter
dis-rep-utable	dis-rep-u-ta-ble
inkwell	ink-well
con-vect-ed	convected
telecom-mut-ing	te-le-com-mu-ting
be-wil-dered	bewildered
di-ana	di-an-a
steady-ing	steadying
over-joyed	o-ver-joyed
in-ex-haustible	in-ex-haust-i-ble
glaciol-o-gy	gla-ci-ol-o-gy
repack	re-pack
io-dide	i-o-dide
fatu-ous	fat-u-ous
dado	da-do
prefer-ment	pre-fer-ment
ranker	rank-er
steeply	steep-ly
squalor	squal-or
de-sir-abil-ia	de-si-ra-bi-li-a
are-na	a-re-na
choral	cho-ral
chamomile	cham-o-mile
woody	wood-y
so-porif-ic	sop-o-rif-ic
mer-cury	mer-cu-ry
stereo	ster-e-o
may-oral	may-or-al
em-bed-d-a-ble	em-bed-da-ble
soapy	soap-y
over-loaded	overloaded
jan-u-ary	jan-u-ar-y
stenog-ra-phy	ste-nog-ra-phy
in-cur-able	in-cur-a-ble
mul-ti-me-dia	mul-ti-me-di-a
duress	du-ress
katy-did	ka-ty-did
mi-cro-farad	mi-cro-far-ad
bac-teri-um	bac-te-ri-um
sibyl	sib-yl
mi-cro-bial	mi-cro-bi-al
nether-most	neth-er-most
orig-i-nate	o-rig-i-nate
tanker	tank-er
re-minder	re-mind-er
pom-padour	pom-pa-dour
uvu-lar	u-vu-lar
shady	shad-y
saline	sa-line
clat-ter-ing	cla-tter-ing
ure-thra	u-re-thra
tri-umvi-rate	tri-um-vi-rate
fruition	fru-i-tion
oral-ly	o-ral-ly
tangy	tang-y
urol-o-gist	u-rol-o-gist
against	a-gainst
banker	bank-er
catchy	catch-y
re-strain-ing	restraining
plumba-go	plum-ba-go
im-per-turbable	im-per-turb-a-ble
emer-gence	e-mer-gence
epi-demi-o-log-i-cal	ep-i-de-mi-o-log-i-cal
coro-na-tion	cor-o-na-tion
halo	ha-lo
pe-rusal	pe-rus-al
promise	prom-ise
painful	pain-ful
layper-son	lay-per-son
over-draft	o-ver-draft
durable	du-ra-ble
pewter	pew-ter
peren-ni-al	per-en-ni-al
tele-graph-ic	tel-e-graph-ic
elastin	e-las-tin
elec-tron	e-lec-tron
hon-esty	hon-es-ty
pogo	po-go
de-flower	de-flow-er
despot	des-pot
de-signed-ly	de-sign-ed-ly
diplo-mat	dip-lo-mat
weasel	wea-sel
clien-tele	cli-en-tele
ex-pand-able	ex-pand-a-ble
ig-neous	ig-ne-ous
aper-ture	ap-er-ture
soror-i-ty	so-ror-i-ty
mag-ne-tos-phere	mag-ne-to-sphere
bacil-lus	ba-cil-lus
bar-tender	bar-tend-er
res-onator	res-o-na-tor
in-ge-nious-ly	in-gen-ious-ly
ganger	gang-er
catholic	cath-o-lic
stratig-ra-phy	stra-tig-ra-phy
face-tious	fa-ce-tious
evening	eve-ning
lifeblood	life-blood
joyride	joy-ride
warhorse	war-horse
dud-geon	dudg-eon
un-easi-ness	un-eas-i-ness
cityscape	cit-y-scape
japan	ja-pan
slaver	slav-er
fi-brob-last	fi-bro-blast
poignan-cy	poign-an-cy
il-lim-itable	il-lim-it-a-ble
egress	e-gress
stature	stat-ure
slav-ery	slav-er-y
ar-rester	ar-rest-er
linkup	link-up
sum-mery	sum-mer-y
shindig	shin-dig
per-me-able	per-me-a-ble
easel	ea-sel
tum-bled	tumbled
bion-ic	bi-on-ic
hoary	hoar-y
porta-bil-i-ty	port-a-bil-i-ty
sonorous	so-no-rous
decagon	dec-a-gon
crony	cro-ny
aro-mather-a-py	a-ro-ma-ther-a-py
onion	on-ion
ionos-phere	i-on-o-sphere
de-sir-able	de-sir-a-ble
uni-sex	u-ni-sex
boudoir	bou-doir
podi-um	po-di-um
su-perla-tive	su-per-la-tive
tri-umphant	tri-um-phant
dancer	danc-er
au-r-al	au-ral
equine	e-quine
re-sul-tant	re-sult-ant
loosen	loos-en
gazette	ga-zette
tena-cious	te-na-cious
lam-plit	lamp-lit
reser-voir	res-er-voir
eques-tri-an	e-ques-tri-an
gos-samer	gos-sa-mer
rhetor-i-cal	rhe-tor-i-cal
ve-loci-pede	ve-loc-i-pede
iron-ic	i-ron-ic
por-phyry	por-phy-ry
over-bear-ing	o-ver-bear-ing
flashy	flash-y
dis-putable	dis-put-a-ble
re-arrange-ment	re-ar-range-ment
doubtless-ly	doubt-less-ly
carmine	car-mine
vari-cose	var-i-cose
cleaver	cleav-er
imag-ine	im-ag-ine
dis-may-ing	dismaying
ex-ult-ing	exulting
zenith	ze-nith
tonedeaf	tone-deaf
poly-merase	pol-y-mer-ase
retell	re-tell
cir-cum-lo-cu-to-ry	cir-cum-loc-u-to-ry
wag-gery	wag-ger-y
calorif-ic	cal-o-rif-ic
cus-tom-ary	cus-tom-ar-y
di-uret-ic	di-u-ret-ic
coinage	coin-age
bi-car-bon-ate	bi-car-bo-nate
roast-ed	roasted
con-gealed	congealed
rocky	rock-y
switchgear	switch-gear
edgy	edg-y
lega-tee	leg-a-tee
evan-ge-lism	e-van-ge-lism
iden-ti-fi-er	i-den-ti-fi-er
apolo-get-i-cal-ly	a-pol-o-get-i-cal-ly
coun-terof-fen-sive	coun-ter-of-fen-sive
ranter	rant-er
eu-phemisti-cal-ly	eu-phe-mis-ti-cal-ly
poignant-ly	poign-ant-ly
over-state-ment	o-ver-state-ment
poly-sac-cha-ride	pol-y-sac-cha-ride
read-just-ment	re-ad-just-ment
un-stop-pable	un-stop-pa-ble
eigen-func-tion	ei-gen-func-tion
meta-mor-phose	met-a-mor-phose
join-ery	join-er-y
car-dioid	car-di-oid
el-e-men-tary	el-e-men-ta-ry
stormer	storm-er
tonal-i-ty	to-nal-i-ty
skul-dug-gery	skul-dug-ger-y
platy-pus	plat-y-pus
whole-wheat	wholewheat
penance	pen-ance
kamikaze	ka-mi-ka-ze
unashamed-ly	un-a-sham-ed-ly
unas-so-ci-at-ed	un-as-so-ci-at-ed
plea-sure	pleas-ure
repack-age	re-pack-age
over-time	o-ver-time
con-nect-ing	con-nec-ting
charis-ma	cha-ris-ma
colosto-my	co-los-to-my
vic-arage	vic-ar-age
de-press-ing	de-pres-sing
wafer	wa-fer
qui-etus	qui-e-tus
ori-en-tal-ism	o-ri-en-tal-ism
re-cov-ery	re-cov-er-y
leviathan	le-vi-a-than
elate	e-late
missal	mis-sal
weav-ing	weaving
pathogen	path-o-gen
para-troops	par-a-troops
joey	jo-ey
mal-leable	mal-le-a-ble
preda-tor	pred-a-tor
nephew	neph-ew
un-ap-pre-cia-tive	un-ap-pre-ci-a-tive
equi-lib-ri-um	e-qui-lib-ri-um
re-spon-dent	re-spond-ent
sala-man-der	sal-a-man-der
io-dine	i-o-dine
unipo-lar	u-ni-po-lar
liti-gious	li-ti-gious
tiger	ti-ger
meta-bol-ic	met-a-bol-ic
epic	ep-ic
rein-sur-ance	re-in-sur-ance
man-darin	man-da-rin
ago	a-go
laden	lad-en
prosce-ni-um	pro-sce-ni-um
iso-tope	i-so-tope
posthu-mous	post-hu-mous
floozy	floo-zy
bound-ary	bound-a-ry
forest-ed	forested
leo-tard	le-o-tard
na-iad	nai-ad
in-spec-torate	in-spec-tor-ate
anoint	a-noint
pa-pery	pa-per-y
pho-to-genic	pho-to-gen-ic
im-mun-od-e-fi-cien-cy	im-mu-no-de-fi-cien-cy
polyg-y-ny	po-lyg-y-ny
elec-trophore-sis	e-lec-tro-pho-re-sis
un-equal	un-e-qual
iso-mor-phic	i-so-mor-phic
pro-pri-etor-ship	pro-pri-e-tor-ship
pala-tine	pal-a-tine
beau-teous	beau-te-ous
fisticuffs	fist-i-cuffs
des-orp-tion	de-sorp-tion
con-for-mance	con-form-ance
rar-efied	rar-e-fied
dis-uni-ty	dis-u-ni-ty
min-is-te-r-i-al	min-is-te-ri-al
polyp	pol-yp
fruity	fruit-y
dis-gust-ed	disgusted
con-stituen-cy	con-stit-u-en-cy
detox	de-tox
epis-tle	e-pis-tle
whether	wheth-er
forcibly	for-ci-bly
lanky	lank-y
beg-gary	beg-gar-y
in-dex-ing	indexing
sub-jec-tivism	sub-jec-tiv-ism
piton	pi-ton
per-man-ganate	per-man-ga-nate
holism	ho-lism
ap-plic-a-bil-i-ty	ap-pli-ca-bil-i-ty
any-body	an-y-bod-y
com-bi-na-to-r-i-al	com-bi-na-to-ri-al
parochial	pa-ro-chi-al
po-lice-woman	po-lice-wom-an
elo-quent	el-o-quent
prof-i-teer-ing	profiteering
tri-umphant-ly	tri-um-phant-ly
uni-tary	u-ni-tar-y
ruler	rul-er
para-chute	par-a-chute
fundrais-er	fund-rais-er
echid-na	e-chid-na
duchess	duch-ess
ori-en-tal	o-ri-en-tal
pinafore	pin-a-fore
refuge	ref-uge
iden-ti-ty	i-den-ti-ty
cuboid	cu-boid
reat-tempt	re-at-tempt
in-elas-tic	in-e-las-tic
punch-able	punch-a-ble
vig-i-lante	vig-i-lan-te
ra-tio-nal	ra-tion-al
ju-di-cia-ry	ju-di-ci-ar-y
as-siduity	as-si-du-i-ty
fetishist	fet-ish-ist
polygamy	po-lyg-a-my
over-worked	overworked
click-ing	clicking
un-even-ly	un-e-ven-ly
em-bryo	em-bry-o
dodo	do-do
yogi	yo-gi
cre-ation-ism	cre-a-tion-ism
par-alin-guis-tic	par-a-lin-guis-tic
bio-rhythm	bi-o-rhythm
bug-gered	buggered
lessor	les-sor
rudi-men-ta-ry	ru-di-men-ta-ry
pid-gin	pidg-in
raga-muf-fin	rag-a-muf-fin
arrange-ment	ar-range-ment
un-linked	unlinked
hair-spray	hairspray
prov-ably	prov-a-bly
con-vict-ed	convicted
di-lata-tion	dil-a-ta-tion
bio-ta	bi-o-ta
chesty	chest-y
bal-cony	bal-co-ny
mono-lith-ic	mon-o-lith-ic
in-tu-itive	in-tu-i-tive
amus-ing	a-mus-ing
en-abled	e-na-bled
chico-ry	chic-o-ry
carotene	car-o-tene
celandine	cel-an-dine
fla-gel-la-tion	flag-el-la-tion
com-pan-ion-able	com-pan-ion-a-ble
col-lec-tivism	col-lec-tiv-ism
courtship	court-ship
oafish	oaf-ish
uniden-ti-fied	un-i-den-ti-fied
smelt-ing	smelting
is-lander	is-land-er
cli-toris	clit-o-ris
wil-lowy	wil-low-y
coau-thor	co-au-thor
teething	teeth-ing
en-chant-ed	enchanted
ide-ol-o-gy	i-de-ol-o-gy
dowry	dow-ry
zealotry	zeal-ot-ry
poly-chrome	pol-y-chrome
wavelet	wave-let
best-seller	best-sell-er
lithos-phere	lith-o-sphere
dotage	dot-age
seashore	sea-shore
bul-letin	bul-le-tin
sep-a-ratist	sep-a-ra-tist
dyestuff	dye-stuff
overview	o-ver-view
marathon	mar-a-thon
tele-vi-su-al	tel-e-vis-u-al
iron-ing	i-ron-ing
ax-olotl	ax-o-lotl
mar-ketable	mar-ket-a-ble
misog-y-ny	mi-sog-y-ny
is-suance	is-su-ance
colour	co-lour
prophe-cy	proph-e-cy
servile	ser-vile
col-lec-tivist	col-lec-tiv-ist
weari-ness	wea-ri-ness
builder	build-er
above	a-bove
genome	ge-nome
tidal	tid-al
crawler	crawl-er
vestibu-lar	ves-tib-u-lar
avid-i-ty	a-vid-i-ty
sur-vivor	sur-vi-vor
whaler	whal-er
around	a-round
steno-sis	ste-no-sis
basil-i-ca	ba-sil-i-ca
de-riso-ry	de-ri-so-ry
dais	da-is
un-mis-tak-able	un-mis-tak-a-ble
ex-ploita-tion	ex-ploi-ta-tion
holo-caust	hol-o-caust
hauli-er	haul-ier
wilder-ness	wil-der-ness
tele-scop-ic	tel-e-scop-ic
leaflet	leaf-let
lot-tery	lot-ter-y
avens	av-ens
bire-frin-gent	bi-re-frin-gent
lessee	les-see
elixir	e-lix-ir
bio-di-ver-si-ty	bi-o-di-ver-si-ty
giro	gi-ro
exe-unt	ex-e-unt
bish-opric	bish-op-ric
dili-gent-ly	dil-i-gent-ly
duel	du-el
ego-cen-tric	e-go-cen-tric
voca-tive	voc-a-tive
de-gauss-ing	degaussing
cred-it-wor-thy	cred-it-worth-y
catheter	cath-e-ter
mo-lesta-tion	mo-les-ta-tion
poly-mor-phic	pol-y-mor-phic
quotable	quot-a-ble
kelvin	kel-vin
onto	on-to
residu-um	re-sid-u-um
ero-sion	e-ro-sion
rein-tro-duc-tion	re-in-tro-duc-tion
un-bear-able	un-bear-a-ble
un-fet-tered	unfettered
imag-i-na-tion	im-ag-i-na-tion
un-de-ni-able	un-de-ni-a-ble
lachry-mose	lach-ry-mose
arith-metic	a-rith-me-tic
dis-cor-dant	dis-cord-ant
mi-croor-gan-ism	mi-cro-or-gan-ism
sober-ly	so-ber-ly
sewage	sew-age
over-hang	o-ver-hang
smoky	smok-y
cedil-la	ce-dil-la
pinkie	pink-ie
in-signif-i-cant	in-sig-nif-i-cant
sub-servient	sub-ser-vi-ent
vic-ar-i-ous-ly	vi-car-i-ous-ly
swasti-ka	swas-ti-ka
doughty	dough-ty
promis-so-ry	prom-is-so-ry
tricky	trick-y
melee	me-lee
re-order	re-or-der
prodi-gal	prod-i-gal
portable	port-a-ble
id-i-olect	id-i-o-lect
sub-si-dence	sub-sid-ence
epi-cure	ep-i-cure
mirac-u-lous	mi-rac-u-lous
frat-ri-ci-dal	frat-ri-cid-al
firmware	firm-ware
gen-eros-i-ty	gen-er-os-i-ty
opi-ate	o-pi-ate
re-union	re-un-ion
renowned	re-nowned
even-tu-al-i-ty	e-ven-tu-al-i-ty
over-write	o-ver-write
recipe	rec-i-pe
for-giv-able	for-giv-a-ble
isother-mal	i-so-ther-mal
racon-teur	rac-on-teur
un-com-fort-ably	un-com-fort-a-bly
in-evitabil-i-ty	in-ev-i-ta-bil-i-ty
artist	art-ist
scintig-ra-phy	scin-tig-ra-phy
epochal	ep-och-al
copy-right	cop-y-right
emer-ald	em-er-ald
fes-ter-ing	festering
hazel-nut	ha-zel-nut
clemen-cy	clem-en-cy
fibu-la	fib-u-la
gravy	gra-vy
con-strict-ed	constricted
un-trans-lat-able	un-trans-lat-a-ble
over-lord	o-ver-lord
minute	mi-nute
degra-da-tion	deg-ra-da-tion
anvil	an-vil
hypocrisy	hy-poc-ri-sy
bristling	bris-tling
over-done	o-ver-done
beta	be-ta
avi-a-tion	a-vi-a-tion
ex-ploita-tive	ex-ploit-a-tive
vol-canic	vol-can-ic
school-teacher	school-teach-er
math-e-mati-cian	math-e-ma-ti-cian
kaiser	kai-ser
mon-e-tary	mon-e-tar-y
col-lec-tivi-sa-tion	col-lec-ti-vi-sa-tion
lifestyle	life-style
har-mo-nious	har-mo-ni-ous
cin-e-matog-ra-ph-er	cin-e-ma-tog-ra-pher
overt-ly	o-vert-ly
moral-i-ty	mo-ral-i-ty
mis-ery	mis-er-y
chaffinch	chaf-finch
marked-ly	mark-ed-ly
cryo-gen-ics	cry-o-gen-ics
condi-ment	con-di-ment
jokey	jok-ey
monog-a-mous-ly	mo-nog-a-mous-ly
re-trieval	re-triev-al
re-pen-tance	re-pent-ance
tint-ed	tinted
en-fee-bled	enfeebled
hon-orif-ic	hon-or-if-ic
buck-min-ster-fullerene	buck-min-ster-ful-ler-ene
in-ves-tiga-tive	in-ves-ti-ga-tive
augite	au-gite
con-queror	con-quer-or
swarthy	swarth-y
in-valu-able	in-val-u-a-ble
but-tery	but-ter-y
rani	ra-ni
con-fec-tionery	con-fec-tion-er-y
turpi-tude	tur-pi-tude
pe-riph-ery	pe-riph-er-y
de-scend-ing	descending
de-ify	de-i-fy
calorime-ter	cal-o-rim-e-ter
par-enter-al	par-en-ter-al
madam	mad-am
flagon	flag-on
jour-nalese	jour-nal-ese
laud-ed	lauded
method-ol-o-gy	meth-od-ol-o-gy
res-olute-ly	res-o-lute-ly
ge-o-g-ra-ph-er	ge-og-ra-pher
saki	sa-ki
bel-liger-ent	bel-lig-er-ent
phys-io-ther-a-py	phys-i-o-ther-a-py
ileum	il-e-um
pro-pa-gan-da	prop-a-gan-da
ex-tra-galac-tic	ex-tra-ga-lac-tic
avian	a-vi-an
area	ar-e-a
trumpery	trump-er-y
hide-away	hide-a-way
floater	float-er
copy	cop-y
at-tempt-ed	at-temp-ted
lov-able	lov-a-ble
creamy	cream-y
cafe-te-ria	caf-e-te-ri-a
nurs-ery-men	nurs-er-y-men
treaty	trea-ty
ban-ter-ing	bantering
in-ter-change-ably	in-ter-change-a-bly
con-t-a-m-i-nate	con-tam-i-nate
lancet	lan-cet
ashore	a-shore
sec-ondary	sec-ond-ar-y
her-i-ta-ble	her-it-a-ble
drink-able	drink-a-ble
postal	post-al
over-shad-ow	o-ver-shad-ow
faucet	fau-cet
litur-gy	lit-ur-gy
unas-sum-ing	un-as-sum-ing
deuteron	deu-ter-on
benefice	ben-e-fice
fevered	fe-vered
decor	de-cor
es-tu-ary	es-tu-ar-y
over-whelm-ing-ly	o-ver-whelm-ing-ly
hero-ine	her-o-ine
mo-lasses	mo-las-ses
ap-plic-a-ble	ap-pli-ca-ble
con-sor-tium	con-sor-ti-um
windswept	wind-swept
gu-ber-na-to-r-i-al	gu-ber-na-to-ri-al
re-moval	re-mov-al
un-avoid-ably	un-a-void-a-bly
wormy	worm-y
doyen	doy-en
mono-chro-mat-ic	mon-o-chro-mat-ic
un-der-study	un-der-stud-y
pa-tri-o-tism	pa-tri-ot-ism
elu-ci-da-tion	e-lu-ci-da-tion
canal	ca-nal
biosyn-the-sis	bi-o-syn-the-sis
plea-sur-able	pleas-ur-a-ble
notepa-per	note-pa-per
phrasal	phras-al
cre-ation	cre-a-tion
pi-rat-ed	pirated
cra-nial	cra-ni-al
topo-graph-ic	top-o-graph-ic
slant-i-ng	slant-ing
er-ro-neous	er-ro-ne-ous
hyp-nother-a-py	hyp-no-ther-a-py
ine-bri-ate	in-e-bri-ate
iota	i-o-ta
nineti-eth	nine-ti-eth
stron-groom	strong-room
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
cig-ar	ci-gar
neon	ne-on
fury	fu-ry
colos-sal	co-los-sal
back-bencher	back-bench-er
scanty	scant-y
uni-for-mi-ty	u-ni-form-i-ty
propul-sion	pro-pul-sion
prospec-tus	pro-spec-tus
over-pay-ment	o-ver-pay-ment
sub-lu-nary	sub-lu-nar-y
su-per-fi-cial-i-ty	su-per-fi-ci-al-i-ty
repli-cate	rep-li-cate
tourni-quet	tour-ni-quet
garbage	gar-bage
propin-quity	pro-pin-qui-ty
as-tro-physi-cist	as-tro-phys-i-cist
nonessen-tial	non-es-sen-tial
discog-ra-phy	dis-cog-ra-phy
bio-engi-neer-ing	bi-o-en-gi-neer-ing
phono-log-i-cal	pho-no-log-i-cal
pari-etal	pa-ri-e-tal
basilisk	bas-i-lisk
bedrock	bed-rock
pesti-lent	pes-ti-lent
fever-ish-ly	fe-ver-ish-ly
user	us-er
cast-away	cast-a-way
leath-ery	leath-er-y
com-paction	com-pac-tion
spelling	spell-ing
rigid-i-fy	ri-gid-i-fy
sycamore	syc-a-more
edit	ed-it
stinger	sting-er
un-rea-son-ably	un-rea-son-a-bly
strug-gling	struggling
dip-so-ma-nia	dip-so-ma-ni-a
agree-ment	a-gree-ment
macro-cosm	mac-ro-cosm
reap-pear-ance	re-ap-pear-ance
epi-graph	ep-i-graph
mis-spellings	mis-spel-lings
recre-ation	rec-re-a-tion
philoso-pher	phi-los-o-pher
med-ica-tion	med-i-ca-tion
talon	tal-on
propane	pro-pane
trendy	trend-y
stripy	strip-y
medi-um	me-di-um
mini-bar	min-i-bar
steamship	steam-ship
atri-um	a-tri-um
piety	pi-e-ty
con-fir-ma-to-ry	con-firm-a-to-ry
con-sumerist	con-sum-er-ist
enor-mous	e-nor-mous
caliper	cal-i-per
lun-cheon	lunch-eon
palatal	pal-a-tal
souther-ly	south-er-ly
over-do	o-ver-do
eigen-val-ue	ei-gen-val-ue
trace-abil-i-ty	trace-a-bil-i-ty
di-aphragm	di-a-phragm
con-duc-tance	con-duct-ance
chemise	che-mise
ra-tio-nal-ist	ra-tion-al-ist
ori-gin	or-i-gin
phoenix	phoe-nix
takeover	take-o-ver
syrup	syr-up
hayloft	hay-loft
detri-ment	det-ri-ment
woodsmoke	wood-smoke
inani-ty	in-an-i-ty
telethon	tel-e-thon
serendip-i-ty	ser-en-dip-i-ty
dweller	dwell-er
ria	ri-a
porous	po-rous
floury	flour-y
calami-ty	ca-lam-i-ty
poly-ester	pol-y-es-ter
pigsty	pig-sty
mono-plane	mon-o-plane
el-dest	eld-est
in-sur-mount-able	in-sur-mount-a-ble
ex-is-tence	ex-ist-ence
ex-tra-mur-al	ex-tra-mu-ral
buffer	buff-er
birdie	bird-ie
corky	cork-y
staphy-lo-coc-cus	staph-y-lo-coc-cus
over-head	o-ver-head
kestrel	kes-trel
un-in-hab-it-able	un-in-hab-it-a-ble
gener-ic	ge-ner-ic
nightlife	night-life
reuse	re-use
bes-tial-i-ty	bes-ti-al-i-ty
theos-o-phy	the-os-o-phy
cru-cible	cru-ci-ble
trans-for-ma-tive	trans-form-a-tive
celeb	ce-leb
chid-ing	chiding
re-porter	re-port-er
arranger	ar-rang-er
mil-i-tary	mil-i-tar-y
con-cor-dance	con-cord-ance
unan-swered	un-an-swered
in-fect-ed	in-fec-ted
stripling	strip-ling
vari-a-tion	var-i-a-tion
re-al-ness	real-ness
ketchup	ketch-up
ker-atin	ker-a-tin
sticky	stick-y
or-ga-ni-za-tion	or-gan-i-za-tion
tepid	tep-id
frown-ing	frowning
restart	re-start
hang-over	hang-o-ver
an-ti-body	an-ti-bod-y
poly-the-is-tic	pol-y-the-is-tic
virtue	vir-tue
drowsy	drow-sy
mo-men-tary	mo-men-tar-y
propo-si-tion-al	prop-o-si-tion-al
forepaw	fore-paw
hit-table	hit-ta-ble
un-read-able	un-read-a-ble
teacher	teach-er
de-con-struc-tive	deconstructive
method	meth-od
florin	flor-in
hy-drangea	hy-dran-gea
respire	re-spire
deben-ture	de-ben-ture
leafy	leaf-y
fizzy	fizz-y
ra-dia-tive	ra-di-a-tive
kneecap	knee-cap
miniskirt	min-i-skirt
mono-syl-la-ble	mon-o-syl-la-ble
riv-iera	riv-i-er-a
unglazed	un-glazed
pro-peller	pro-pel-ler
crumbly	crum-bly
punchy	punch-y
aware	a-ware
avoid-able	a-void-a-ble
solo	so-lo
dero-ga-tion	der-o-ga-tion
misty	mist-y
coali-tion	co-a-li-tion
groundswell	ground-swell
mori-bund	mor-i-bund
cordillera	cor-dil-le-ra
creak-ing	creaking
viva	vi-va
in-sulin	in-su-lin
erec-tion	e-rec-tion
kitch-enette	kitch-en-ette
bene-fac-tress	ben-e-fac-tress
retroac-tive	ret-ro-ac-tive
pesky	pes-ky
lethal-i-ty	le-thal-i-ty
hu-morist	hu-mor-ist
gam-bling	gam-bling
chalky	chalk-y
placid	plac-id
iron-stone	i-ron-stone
per-me-abil-i-ty	per-me-a-bil-i-ty
mod-esty	mod-es-ty
uni-di-rec-tion-al	u-ni-di-rec-tion-al
cud-gel	cudg-el
re-gency	re-gen-cy
donor	do-nor
hack-able	hack-a-ble
coralline	cor-al-line
tightrope	tight-rope
spiky	spik-y
mag-netron	mag-ne-tron
ex-ecu-tor	ex-ec-u-tor
dry-s-tone	dry-stone
weightlift-ing	weight-lift-ing
reach-able	reach-a-ble
ra-di-ogram	ra-di-o-gram
rein-car-na-tion	re-in-car-na-tion
enu-mer-a-tion	e-nu-mer-a-tion
Words with errors: 1798
Words with incorrect number of syllables: 1697
Total evluated: 6500
Perfect accuracy: 0.72
Number of syllables accuracy: 0.74
Average Levenshtein Distance(across incorrect words): 1.20
