Attempt	Real
co-pi-er	cop-i-er
bo-log-na	bo-lo-gna
gloat-ing	gloating
jum-per	jump-er
thro-aty	throat-y
hos-pit-a-ble	hos-pi-ta-ble
in-de-c-or-ous	in-dec-o-rous
trapeze	tra-peze
be-fud-dling	befuddling
bist-a-ble	bi-sta-ble
im-ag-er-y	im-age-ry
ge-lig-nite	gel-ig-nite
blos-som-ing	blossoming
deu-teri-um	deu-te-ri-um
can-a-r-y	ca-nar-y
scho-lar	schol-ar
har-ass-ing	harassing
reval-ue	re-val-ue
tur-nar-ound	turn-a-round
lar-yn-geal	la-ryn-ge-al
palt-ry	pal-try
pan-theon	pan-the-on
cir-cu-i-try	cir-cuit-ry
behind-hand	be-hind-hand
val-i-ant	val-iant
mo-le-skin	mole-skin
procla-ma-tion	proc-la-ma-tion
per-sev-er-ance	per-se-ver-ance
zo-nal	zon-al
tar-ot	ta-rot
cau-s-al-ly	caus-al-ly
un-ar-gua-ble	un-ar-gu-a-ble
un-lac-ing	un-lacing
in-deb-ted-ness	in-debt-ed-ness
se-same	ses-a-me
re-for-ma-tion	ref-or-ma-tion
gerund	ger-und
disused	dis-used
glut-to-ny	glut-ton-y
de-nier	de-ni-er
lim-e-rick	lim-er-ick
vide-o-taped	videotaped
baby-sit-ting	babysitting
sa-cer-do-tal	sac-er-do-tal
scal-ar	sca-lar
dis-equi-libri-um	dis-e-qui-lib-ri-um
so-ci-et-al	so-ci-e-tal
destined	des-tined
a-voir-du-pois	av-oir-du-pois
ca-r-afe	ca-rafe
for-est-ed	forested
ap-pren-ti-ce-ship	ap-pren-tice-ship
forek-nowledge	fore-knowl-edge
gan-g-er	gang-er
e-bul-li-ent	e-bul-lient
son-or-ous	so-no-rous
no-d-ule	nod-ule
un-it	u-nit
oy-ster	oys-ter
su-bur-bi-a	sub-ur-bi-a
cyl-ind-er	cyl-in-der
prop-el	pro-pel
tog-eth-er-ness	to-geth-er-ness
jer-k-in	jer-kin
re-l-a-tor	re-la-tor
chaos	cha-os
cos-tar	co-star
tra-chea	tra-che-a
a-r-is-toc-ra-cy	ar-is-toc-ra-cy
un-scien-ti-f-ic	un-sci-en-tif-ic
liquor-ish	liq-uor-ish
net-work-ing	networking
men-arche	men-ar-che
pi-on-eer-ing	pi-o-neer-ing
so-li-cit	so-lic-it
in-dex-ing	indexing
manes	ma-nes
le-mon	lem-on
cas-i-no	ca-si-no
gre-na-di-er	gren-a-dier
pi-r-ou-ette	pir-ou-ette
genuine-ness	gen-u-ine-ness
lion	li-on
fu-ma-r-ole	fu-ma-role
preschool	pre-school
de-lect-a-ble	de-lec-ta-ble
il-li-quid	il-liq-uid
suf-fra-g-ist	suf-fra-gist
a-tav-ism	at-a-vism
de-vas-tate	dev-as-tate
bal-o-ney	ba-lo-ney
u-ni-for-mi-ty	u-ni-form-i-ty
fu-tu-r-is-tic	fu-tur-is-tic
is-le	isle
fas-t-en	fas-ten
bow-s-prit	bow-sprit
te-le-ph-o-to	tel-e-pho-to
in-scruta-ble	in-scru-ta-ble
in-trau-ter-ine	in-tra-u-ter-ine
scraw-n-y	scrawn-y
casket	cas-ket
pre-da-tor	pred-a-tor
budget	budg-et
pi-erce	pierce
im-mor-al-i-ty	im-mo-ral-i-ty
es-planade	es-pla-nade
geo-syn-chro-nous	ge-o-syn-chro-nous
ta-r-iff	tar-iff
prev-a-l-ence	prev-a-lence
naive	na-ive
leer-ing	leering
nak-ed-ness	na-ked-ness
lizard	liz-ard
flan-ne-lette	flan-nel-ette
sprinkling	sprin-kling
hearing	hear-ing
up-heaval	up-heav-al
ear-th-quakes	earth-quakes
neu-ro-nal	neu-ron-al
bac-te-r-i-o-log-i-cal	bac-te-ri-o-log-i-cal
ra-mrod	ram-rod
fetlock	fet-lock
doi-l-y	doi-ly
u-r-e-ter	u-re-ter
re-s-ur-rect	res-ur-rect
ep-i-the-lial	ep-i-the-li-al
e-ver-last-ing	ev-er-last-ing
drome-dar-y	drom-e-dar-y
bi-b-li-og-ra-phy	bib-li-og-ra-phy
ar-gua-ble	ar-gu-a-ble
de-vil-ment	dev-il-ment
cur-tained	curtained
ran-i	ra-ni
go-v-ern-men-tal	gov-ern-men-tal
gne-iss	gneiss
per-cept-i-ble	per-cep-ti-ble
im-per-sona-tor	im-per-son-a-tor
look-ing	looking
in-di-ca-tive	in-dic-a-tive
ween-y	wee-ny
phrase-ol-o-gy	phra-se-ol-o-gy
shorten-ing	short-en-ing
strid-ent-ly	stri-dent-ly
plen-teous	plen-te-ous
sat-i-ny	sat-in-y
mus-cu-loskel-e-t-al	mus-cu-lo-skel-e-tal
co-r-i-an-der	co-ri-an-der
te-l-e-o-log-i-cal	tel-e-o-log-i-cal
knowledge-a-ble	knowl-edge-a-ble
western	west-ern
poe-tess	po-et-ess
un-a-vai-l-a-bil-i-ty	un-a-vail-a-bil-i-ty
spon-sored	sponsored
wond-er	won-der
loess	lo-ess
re-tro-ac-tive	ret-ro-ac-tive
pe-r-i-as-tron	per-i-as-tron
rom-per	romp-er
un-fri-end-ly	un-friend-ly
re-tro-ac-tive-ly	ret-ro-ac-tive-ly
an-tis-tat-ic	an-ti-stat-ic
head-pho-nes	head-phones
our-sel-ves	our-selves
mo-no-cul-ture	mon-o-cul-ture
be-fud-dled	befuddled
clash-ing	clashing
repro-cess	re-proc-ess
fur-n-ish-ing	fur-nish-ing
stev-e-dore	ste-ve-dore
ni-t-rate	ni-trate
un-preced-ent-ed	un-prec-e-dent-ed
ev-er-y-thing	eve-ry-thing
puf-fer	puff-er
mis-er-li-ness	mi-ser-li-ness
in-truder	in-trud-er
rep-ub-lish	re-pub-lish
specta-cle	spec-ta-cle
mi-cros-cop-y	mi-cros-co-py
in-fid-el	in-fi-del
ver-it-a-ble	ver-i-ta-ble
gly-cer-ol	glyc-er-ol
rib-o-some	ri-bo-some
tren-chant	trench-ant
char-i-o-teer	char-i-ot-eer
pus-sy-cat	pussycat
ma-cro-ec-o-nom-ic	mac-ro-ec-o-nom-ic
pa-tri-otism	pa-tri-ot-ism
ho-t-el	ho-tel
pro-tease	pro-te-ase
sim-plemind-ed	sim-ple-mind-ed
re-con-cil-a-ble	rec-on-cil-a-ble
bache-lor	bach-e-lor
bar-bit-u-rate	bar-bi-tu-rate
co-d-ex	co-dex
a-rith-met-ic	a-rith-me-tic
rhap-sod-y	rhap-so-dy
pre-ter-nat-u-r-al	pre-ter-nat-u-ral
re-word-ings	re-word-ings
re-par-t-ee	rep-ar-tee
serving	serv-ing
ling-er	lin-ger
poignan-cy	poign-an-cy
fea-s-i-bil-i-ty	fea-si-bil-i-ty
quest-ing	questing
en-gin-eer	en-gi-neer
ne-cro-man-cy	nec-ro-man-cy
con-ti-nue	con-tin-ue
shoplift-ing	shop-lift-ing
hap-pyg-o-luck-y	hap-py-go-luck-y
bestir	be-stir
de-ter-min-ed-ly	de-ter-mined-ly
a-phe-lion	a-phe-li-on
dis-cip-li-nar-y	dis-ci-pli-nar-y
brig-a-di-er	brig-a-dier
u-k-u-lele	u-ku-le-le
def-e-n-es-tra-tion	de-fen-es-tra-tion
gob-bled-y-gook	gob-ble-dy-gook
a-rum	ar-um
scho-l-ar-ship	schol-ar-ship
ri-p-en	rip-en
in-ev-it-a-bly	in-ev-i-ta-bly
quad-ruped	quad-ru-ped
gas-s-y	gas-sy
per-is-cope	per-i-scope
re-versi-ble	re-vers-i-ble
steth-os-cope	steth-o-scope
to-bac-con-ist	to-bac-co-nist
cav-a-l-ier	cav-a-lier
in-tram-u-ral	in-tra-mu-ral
Words with errors: 1097
Words with incorrect number of syllables: 613
Total evluated: 6500
Perfect accuracy: 0.83
Number of syllables accuracy: 0.91
Average Levenshtein Distance(across incorrect words): 1.16
