Attempt	Real
zool-o-gist	zo-ol-o-gist
dis-e-qui-l-i-bri-um	dis-e-qui-lib-ri-um
ho-n-our	ho-nour
de-duc-t-i-ble	de-duct-i-ble
buf-f-er	buff-er
ruf-fian	ruf-fi-an
co-met	com-et
philan-thro-py	phi-lan-thro-py
qua-drat-ic	quad-rat-ic
freestand-ing	free-stand-ing
whee-l-ie	wheel-ie
pear-ly	pearl-y
cor-re-spon-dence	cor-re-spond-ence
fool-hardy	fool-har-dy
re-per-to-ire	rep-er-toire
hun-g-ri-ly	hun-gri-ly
sau-ce-pan	sauce-pan
flood-ing	flooding
ru-le-book	rule-book
trackbed	track-bed
vi-de-o-taped	videotaped
steal-th-i-ly	stealth-i-ly
len-d-er	lend-er
mis-ma-nage-ment	mis-man-age-ment
le-gend	leg-end
i-s-o-met-ric	i-so-met-ric
de-pen-d-en-cy	de-pend-en-cy
pe-ri-as-tron	per-i-as-tron
brand-ed	bran-ded
togeth-er	to-geth-er
de-nim	den-im
brok-er-age	bro-ker-age
ther-mos-tat	ther-mo-stat
synon-y-mous	syn-on-y-mous
con-sul-tan-cy	con-sult-an-cy
fa-cul-ty	fac-ul-ty
ther-a-peut-ic	ther-a-peu-tic
bet-ween	be-tween
in-ter-mar-ri-age	in-ter-mar-riage
pa-ro-chial-ism	pa-ro-chi-al-ism
pro-bab-i-lis-tic	prob-a-bi-lis-tic
re-vi-val	re-viv-al
cat-er	ca-ter
con-trast-ing	contrasting
tract-a-ble	trac-ta-ble
de-scant	des-cant
rel-o-ca-tion	re-lo-ca-tion
plac-a-to-ry	pla-ca-to-ry
flo-r-ist	flo-rist
brack-et-ed	bracketed
ri-v-al	ri-val
darkened	dar-kened
pre-late	prel-ate
buz-zing	buzzing
brand-ish	bran-dish
phos-phore-scence	phos-pho-res-cence
gas-troin-tes-ti-nal	gas-tro-in-tes-ti-nal
dis-in-fec-tant	dis-in-fect-ant
i-m-ag-er-y	im-age-ry
parkland	park-land
mer-cur-ic	mer-cu-ric
lo-goff	log-off
god-for-sa-k-en	god-for-sak-en
un-cer-e-mo-nious-ly	un-cer-e-mo-ni-ous-ly
ca-rat	car-at
e-vildo-er	e-vil-do-er
blood-thir-sty	blood-thirst-y
phon-o-graph	pho-no-graph
jagged	jag-ged
fluid	flu-id
in-ter-nuclear	in-ter-nu-cle-ar
preschool	pre-school
mo-dest	mod-est
a-r-is-toc-ra-cy	ar-is-toc-ra-cy
cursed	curs-ed
pro-ject-ing	projecting
im-per-cep-t-i-ble	im-per-cep-ti-ble
chi-co-ry	chic-o-ry
pi-vo-tal	piv-ot-al
phooey	phoo-ey
pro-pi-on-ate	pro-pi-o-nate
eu-cal-yp-tus	eu-ca-lyp-tus
ma-n-ure	ma-nure
quick-silv-er	quick-sil-ver
al-tog-e-th-er	al-to-geth-er
re-solvent	re-sol-vent
han-di-craft	hand-i-craft
un-fast-en	un-fas-ten
mot-i-va-tor	mo-ti-va-tor
bom-bshell	bomb-shell
treat-y	trea-ty
grav-y	gra-vy
pol-y-prop-y-lene	pol-y-pro-pyl-ene
ca-r-e-er-ist	ca-reer-ist
gib-ber-ing	gibbering
trans-pa-r-ent	trans-par-ent
pot-a-ble	po-ta-ble
loo-k-out	look-out
re-fuge	ref-uge
pu-tre-scent	pu-tres-cent
mo-d-ern	mod-ern
pael-la	pa-el-la
an-noun-c-er	an-nounc-er
gu-nite	gun-ite
par-sley	pars-ley
tre-spass-er	tres-pass-er
de-m-o-crat-i-cal-ly	dem-o-crat-i-cal-ly
de-clama-to-ry	de-clam-a-to-ry
cash-i-er	cash-ier
re-sult-ing	resulting
fev-er-ish	fe-ver-ish
ris-ot-to	ri-sot-to
bej-ew-el	be-jew-el
lag-er	la-ger
tribune	trib-une
in-vig-o-rate	in-vig-or-ate
mag-ni-fi-cence	mag-nif-i-cence
tur-bo-ch-arger	tur-bo-charg-er
them-sel-ves	them-selves
ra-ch-is	ra-chis
bi-w-eek-ly	bi-week-ly
nonex-is-tent	non-ex-ist-ent
sen-hor	se-nhor
blunder	blun-der
ex-eg-e-sis	ex-e-ge-sis
seagull	sea-gull
polk-a	pol-ka
ka-leid-o-scope	ka-lei-do-scope
de-mo-lish	de-mol-ish
re-fores-ta-tion	re-for-est-a-tion
di-p-lo-mat-ic	dip-lo-mat-ic
ty-ran-ny	tyr-an-ny
mon-ar-chi-cal	mo-nar-chi-cal
roun-da-bout	round-a-bout
par-al-lel-e-piped	par-al-lel-e-pi-ped
ex-por-ta-bil-i-ty	ex-por-ta-bi-li-ty
fal-lout	fall-out
nau-seat-ing	nau-se-at-ing
se-ven-teenth	sev-en-teenth
silv-er	sil-ver
phy-loge-net-ic	phy-lo-ge-net-ic
bur-nished	burnished
sui-ci-dal	su-i-cid-al
jaz-zy	jazz-y
tren-chant-ly	trench-ant-ly
de-caf-fei-nate	de-caf-fein-ate
pres-byt-er-y	pres-by-ter-y
lisp-ing	lis-ping
ta-bles-poon	ta-ble-spoon
ge-n-uine-ly	gen-u-ine-ly
por-t-er	por-ter
cap-i-ta-l-is-tic	cap-i-tal-is-tic
dis-puta-ble	dis-put-a-ble
per-i	pe-ri
di-s-o-bey	dis-o-bey
doc-trinal	doc-tri-nal
ge-la-tin	gel-a-tin
en-thralling	en-thral-ling
mar-ke-teer	mar-ket-eer
co-p-y-ist	cop-y-ist
prob-i-ty	pro-bi-ty
deafen-ing	deaf-en-ing
dis-ad-vant-aged	dis-ad-van-taged
paean	pae-an
cir-cling	circling
blessed	bless-ed
per-u-sal	pe-rus-al
braz-en	bra-zen
arches	arch-es
coast-ing	coasting
ri-d-ic-u-lous	ri-dic-u-lous
cam-per	camp-er
van-t-age	van-tage
die-s-el	die-sel
vi-s-ion	vi-sion
pa-r-a-bo-loid	pa-rab-o-loid
veget-a-ble	veg-e-ta-ble
u-s-ur-per	u-surp-er
e-clec-tic	ec-lec-tic
pon-y-tail	po-ny-tail
bab-y-sit-ter	ba-by-sit-ter
ga-som-e-ter	gas-om-e-ter
lo-zenge	loz-enge
pla-card	plac-ard
in-cor-rup-ti-ble	in-cor-rupt-i-ble
pap-ist	pa-pist
wrin-kled	wrinkled
dis-courte-sy	dis-cour-te-sy
fuz-zy	fuzz-y
youngish	young-ish
cuc-k-oo	cuck-oo
win-der	wind-er
ju-nior	jun-ior
va-l-en-tine	val-en-tine
pro-mis-cu-i-ty	prom-is-cu-i-ty
so-ci-a-ble	so-cia-ble
sa-b-ra	sa-bra
de-co	dec-o
gha-na	ghana
wi-geon	wig-eon
sinu-soid	si-nus-oid
re-lish	rel-ish
hy-a-c-inth	hy-a-cinth
car-ci-no-gen-e-sis	car-cin-o-gen-e-sis
ro-sy	ros-y
pus-sy-cat	pussycat
tren-chant	trench-ant
de-li	del-i
hi-e-r-arch	hi-er-arch
bis-t-a-ble	bi-sta-ble
be-v-el	bev-el
bon-dage	bond-age
sea-l-ant	seal-ant
de-ca-p-od	dec-a-pod
stu-pen-d-ous	stu-pen-dous
e-tha-nol	eth-a-nol
both-ered	bothered
sa-les-man-ship	sales-man-ship
pos-top-er-a-tive	post-op-er-a-tive
boun-t-y	boun-ty
ren-ewed	renewed
no-nen-ti-ty	non-en-ti-ty
transverse	trans-verse
graphite	graph-ite
tur-f-y	turf-y
cramming	cram-ming
i-ride-scent	ir-i-des-cent
dem-er-it	de-mer-it
guit-ar-ist	gui-tar-ist
trea-sure	treas-ure
wav-er	wa-ver
nor-th-ern	north-ern
dol-o-mite	do-lo-mite
gun-s-mith	gun-smith
sa-l-i-va	sa-li-va
ex-er-ci-ser	ex-er-cis-er
ex-a-cer-ba-tion	ex-ac-er-ba-tion
as-cen-dant	as-cend-ant
fa-cet	fac-et
new-s-reel	news-reel
o-p-er-a	o-pe-ra
modesty	mod-es-ty
dis-yl-la-ble	di-syl-la-ble
be-drid-den	bed-rid-den
me-t-a-bo-lism	me-tab-o-lism
for-sa-k-en	for-sak-en
do-m-i-ne-er	dom-i-neer
val-i-ant	val-iant
rock-e-t-ry	rock-et-ry
mean-der-ing	me-an-der-ing
in-trave-nous-ly	in-tra-ve-nous-ly
pina-fore	pin-a-fore
tel-ep-a-thy	te-lep-a-thy
shar-ply	sharp-ly
gros-s-er	gross-er
el-sew-here	else-where
re-con-cile	rec-on-cile
car-bo-nyl	car-bon-yl
com-po-ser	com-pos-er
e-na-mel	e-nam-el
re-lict	rel-ict
spyg-lass	spy-glass
ma-n-i-kin	man-i-kin
dis-plea-sure	dis-pleas-ure
pes-e-ta	pe-se-ta
ste-re-o	ster-e-o
he-r-oin	her-o-in
a-voir-du-pois	av-oir-du-pois
con-cor-d-ance	con-cord-ance
plan-t-er	plant-er
prompting	prompt-ing
mis-chiev-ous	mis-chie-vous
slant-ed	slanted
a-n-y-bo-dy	an-y-bod-y
bum-per	bump-er
de-cile	dec-ile
cris-ply	crisp-ly
tre-mo-lo	trem-o-lo
in-com-men-sur-a-ble	in-com-men-su-ra-ble
tre-mor	trem-or
pharma-cy	phar-ma-cy
the-re-on	there-on
mye-lin	my-e-lin
nutmeg	nut-meg
pre-bend	preb-end
ben-der	bend-er
rene-wal	re-new-al
hor-n-y	horn-y
suf-f-er	suf-fer
fift-y	fif-ty
port-end	por-tend
wand-er	wan-der
in-ter-pre-ter	in-ter-pret-er
ca-l-um-ni-ate	ca-lum-ni-ate
worsted	wor-sted
u-phol-ster-y	up-hol-ster-y
in-eli-g-i-ble	in-el-i-gi-ble
clink-ing	clin-king
laz-i-ness	la-zi-ness
leg-a-lis-tic	le-gal-is-tic
ap-tly	apt-ly
o-ra-to-ri-o	or-a-to-ri-o
pol-y-cry-s-tal-line	pol-y-crys-tal-line
od-dly	odd-ly
en-chan-tress	en-chant-ress
vol-tage	volt-age
e-qui-l-i-bri-um	e-qui-lib-ri-um
milk-shake	milkshake
chihu-ah-u-a	chi-hua-hua
buil-dup	build-up
un-pro-mis-ing	un-prom-is-ing
a-toll	at-oll
mul-tid-i-men-sion-al	mul-ti-di-men-sion-al
an-tiair-craft	an-ti-air-craft
hau-li-er	haul-ier
u-ni-mag-i-na-tive	un-im-ag-i-na-tive
an-tedat-ing	an-te-dat-ing
flus-tered	flustered
frid-ay	fri-day
cho-r-is-ter	chor-is-ter
hoarder	hoard-er
re-l-a-tive-ly	rel-a-tive-ly
cu-b-ic	cu-bic
cleanup	clean-up
bu-ri-al	bur-i-al
pro-tect-ed	protected
im-mu-t-a-ble	im-mu-ta-ble
cur-vy	curv-y
prop-a-gand-ist	prop-a-gan-dist
pro-fliga-cy	prof-li-ga-cy
dow-ag-er	dow-a-ger
de-od-or-ant	de-o-dor-ant
me-te-o-r-ol-o-gy	me-te-or-ol-o-gy
lim-e-rick	lim-er-ick
im-mu-n-oas-say	im-mu-no-as-say
sym-me-t-ry	sym-me-try
pho-nem-ic	pho-ne-mic
lad-y-bug	la-dy-bug
i-s-o-top-ic	i-so-top-ic
ou-t-ra-geous-ly	out-ra-geous-ly
stor-y-tell-ing	sto-ry-tell-ing
han-di-capped	hand-i-capped
glis-ten-ing	gli-ste-ning
se-q-ues-tered	se-ques-tered
beav-er	bea-ver
reit-er-ate	re-it-er-ate
con-sul-tant	con-sult-ant
tick-et-ed	ticketed
di-a-bo-lism	di-ab-o-lism
re-alt-y	re-al-ty
bene-fi-cial	ben-e-fi-cial
slouch-ing	slouching
scan-da-lous	scan-dal-ous
flo-rin	flor-in
streng-then	strength-en
fly-ov-er	fly-o-ver
sus-pen-d-ers	sus-pend-ers
shogun	sho-gun
lam-bda	lamb-da
fum-bling	fumbling
Words with errors: 1217
Words with incorrect number of syllables: 634
Total evluated: 6500
Perfect accuracy: 0.81
Number of syllables accuracy: 0.90
Average Levenshtein Distance(across incorrect words): 1.19
