Attempt	Real
satel-lite	sat-el-lite
squeaky	squeak-y
rum-pled	rumpled
duo-logue	du-o-logue
re-port-ed	reported
bak-ery	bak-er-y
fishy	fish-y
postal	post-al
plaza	pla-za
de-con-struc-tive	deconstructive
dodo	do-do
un-sink-able	un-sink-a-ble
steadi-ly	stead-i-ly
han-dover	hand-o-ver
event	e-vent
cheery	cheer-y
seclu-sion	se-clu-sion
prof-i-teer-ing	profiteering
epi-cure	ep-i-cure
geo-cen-tric	ge-o-cen-tric
waxy	wax-y
sun-flower	sun-flow-er
bar-racu-da	bar-ra-cu-da
opaque	o-paque
karate	ka-ra-te
dis-hon-esty	dis-hon-es-ty
hefty	heft-y
espy	es-py
mogul	mo-gul
sarong	sa-rong
unswerv-ing	un-swerv-ing
con-demned	condemned
maisonette	mai-son-ette
med-ical-ly	med-i-cal-ly
pro-pri-eto-r-i-al	pro-pri-e-to-ri-al
boxy	box-y
tri-bunal	tri-bu-nal
rat-tlesnake	rat-tle-snake
seashore	sea-shore
unau-then-ti-cat-ed	un-au-then-ti-cat-ed
ir-ra-tional	ir-ra-tion-al
in-hos-pitable	in-hos-pi-ta-ble
ex-citable	ex-cit-a-ble
psalter	psal-ter
mileage	mile-age
roofer	roof-er
re-s-e-lect-ed	re-se-lected
vale-dic-tion	val-e-dic-tion
rack-e-teer-ing	rack-et-eer-ing
scrapie	scrap-ie
centi-grade	cen-ti-grade
gur-gling	gurgling
forester	for-est-er
over-shoot	o-ver-shoot
over-rule	o-ver-rule
keynote	key-note
sec-ondary	sec-ond-ar-y
barefaced	bare-faced
temptress	tempt-ress
bol-stered	bolstered
over-land	o-ver-land
cor-dial	cor-di-al
gaga	ga-ga
vizier	vi-zier
coolant	cool-ant
satchel	satch-el
siphon	si-phon
eq-ui-tably	eq-ui-ta-bly
warmer	warm-er
signet	sig-net
be-witch-ing	bewitching
trapeze	tra-peze
re-pairable	re-pair-a-ble
avowed	a-vowed
tele-vised	televised
tillage	till-age
min-is-te-r-i-al	min-is-te-ri-al
pho-to-volta-ic	pho-to-vol-ta-ic
snoop-ing	snooping
para-mount	par-a-mount
de-scen-dant	de-scend-ant
edgy	edg-y
de-pend-able	de-pend-a-ble
in-frared	in-fra-red
pekan	pek-an
drap-ery	dra-per-y
leisurewear	lei-sure-wear
un-at-tain-able	un-at-tain-a-ble
sundry	sun-dry
wiring	wir-ing
pe-cu-niary	pe-cu-ni-ar-y
clemen-cy	clem-en-cy
in-quiry	in-quir-y
showy	show-y
stipend	sti-pend
kook-abur-ra	kook-a-bur-ra
punky	punk-y
uni-for-mi-ty	u-ni-form-i-ty
com-plaisant	com-plai-sant
un-re-served-ly	un-re-serv-ed-ly
unas-signed	un-as-signed
in-escapable	in-es-cap-a-ble
avid	av-id
porcine	por-cine
curvi-lin-ear	cur-vi-lin-e-ar
hangar	hang-ar
pre-pared-ness	pre-par-ed-ness
tar-ragon	tar-ra-gon
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
re-assess	re-as-sess
ashy	ash-y
deuteron	deu-ter-on
prospect	pros-pect
sac-risty	sac-ris-ty
mazy	ma-zy
un-adorned	un-a-dorned
vivid	viv-id
con-cussed	concussed
vine-gar	vin-e-gar
mini	min-i
erup-tive	e-rup-tive
noisy	nois-y
dri-ver-less	driv-er-less
nephew	neph-ew
bel-liger-ence	bel-lig-er-ence
per-ora-tion	per-o-ra-tion
drowsy	drow-sy
nurs-ery-men	nurs-er-y-men
whoso-ev-er	who-so-ev-er
lifebelt	life-belt
enig-ma	e-nig-ma
drom-e-dary	drom-e-dar-y
epochal	ep-och-al
tem-po-rary	tem-po-rar-y
sali-vary	sal-i-var-y
covert-ly	cov-ert-ly
painful	pain-ful
de-sirous	de-sir-ous
snifter	snif-ter
sil-vered	silvered
book-binder	book-bind-er
ex-hibitor	ex-hib-i-tor
beloved	be-lov-ed
as-sailant	as-sail-ant
parent-age	par-ent-age
boule-vard	boul-e-vard
con-cate-na-tion	con-cat-e-na-tion
car-rion	car-ri-on
moun-taineer	moun-tain-eer
obe-di-ent	o-be-di-ent
cov-et-ed	coveted
stratos-pher-i-cal-ly	stratospherically
em-broi-dery	em-broi-der-y
debonair	deb-o-nair
wafer	wa-fer
forcibly	for-ci-bly
con-toured	contoured
cor-re-spon-dent	cor-re-spond-ent
mol-e-c-u-lar	mo-lec-u-lar
undis-tort-ed	un-dis-tort-ed
boast-ing	boas-ting
knowl-edge-able	knowl-edge-a-ble
hu-manoid	hu-man-oid
fash-ion-able	fash-ion-a-ble
bio-met-ric	bi-o-met-ric
erot-i-ca	e-rot-i-ca
brio	bri-o
cli-toral	clit-o-ral
tumes-cent	tu-mes-cent
un-usu-al	un-u-su-al
monar-chy	mon-ar-chy
eru-di-tion	er-u-di-tion
for-mu-la-ry	for-mu-lar-y
here-inafter	here-in-af-ter
hypochon-dri-a-cal	hy-po-chon-dri-a-cal
provin-cial-ism	pro-vin-cial-ism
frontal	fron-tal
obe-di-ence	o-be-di-ence
decagon	dec-a-gon
evan-gel-i-cal	e-van-gel-i-cal
elo-quent	el-o-quent
makeover	make-o-ver
es-capade	es-ca-pade
unlov-able	un-lov-a-ble
poundage	pound-age
tacky	tack-y
camisole	cam-i-sole
sniff-ing	sniffing
in-ex-orably	in-ex-o-ra-bly
cleavers	cleav-ers
dila-tor	di-la-tor
de-mount-able	de-mount-a-ble
mist-imed	mis-timed
front-ed	fronted
olive	ol-ive
emu	e-mu
modal-i-ty	mo-dal-i-ty
smudgy	smudg-y
bauble	bau-ble
uni-ver-sal-ly	u-ni-ver-sal-ly
strate-gist	strat-e-gist
parabo-la	pa-rab-o-la
ec-topic	ec-top-ic
oily	oil-y
pread-o-les-cent	pre-ad-o-les-cent
over-flow	o-ver-flow
mistyp-ings	mis-ty-pings
against	a-gainst
warthog	wart-hog
crevasse	cre-vasse
elas-tic	e-las-tic
reprint	re-print
brasserie	bras-se-rie
im-port-ed	imported
car-dioid	car-di-oid
com-mis-sari-at	com-mis-sar-i-at
viril-i-ty	vi-ril-i-ty
hair-styling	hairstyling
mandible	man-di-ble
lever-age	lev-er-age
over-sub-scribed	o-ver-sub-scribed
menu	men-u
no-body	no-bod-y
trans-paren-cy	trans-par-en-cy
dogs-body	dogs-bod-y
proac-tive	pro-ac-tive
leaflet	leaf-let
steeply	steep-ly
iden-ti-cal	i-den-ti-cal
any-ways	an-y-ways
turkey	tur-key
translit-er-ate	trans-lit-er-ate
sub-scriber	sub-scrib-er
hazy	ha-zy
sim-per-ing	simpering
ker-atin	ker-a-tin
over-e-mo-tion-al	o-ver-e-mo-tion-al
freestyle	free-style
un-miss-able	un-miss-a-ble
pe-riphrastic	per-i-phras-tic
coy-ote	coy-o-te
biotech-nol-o-gy	bi-o-tech-nol-o-gy
medi-oc-rity	me-di-oc-ri-ty
repast	re-past
pho-tore-cep-tor	pho-to-re-cep-tor
voca-tive	voc-a-tive
in-deli-bly	in-del-i-bly
stringy	string-y
sushi	su-shi
di-alect	di-a-lect
pageantry	pag-eant-ry
bank-able	bank-a-ble
cli-toris	clit-o-ris
un-e-lec-table	un-e-lect-a-ble
un-der-achieve-ment	un-der-a-chieve-ment
buck-min-ster-fullerene	buck-min-ster-ful-ler-ene
un-re-peat-able	un-re-peat-a-ble
over-do	o-ver-do
ketchup	ketch-up
coac-tion	co-ac-tion
hoary	hoar-y
crotch-ety	crotch-et-y
bug-gered	buggered
helper	help-er
courage	cour-age
citadel	cit-a-del
corkscrew	cork-screw
mas-sacre	mas-sa-cre
igloo	ig-loo
elec-tro-mo-tive	e-lec-tro-mo-tive
psy-choki-ne-sis	psy-cho-ki-ne-sis
lamp-lighter	lamp-light-er
smoky	smok-y
reti-nal	ret-i-nal
un-remit-ting	un-re-mit-ting
ap-palling-ly	ap-pall-ing-ly
im-petu-ous	im-pet-u-ous
dual	du-al
ha-giog-ra-phy	hag-i-og-ra-phy
op-por-tunis-tic	op-por-tun-is-tic
hazel	ha-zel
peremp-to-ry	per-emp-to-ry
linkup	link-up
eter-ni-ty	e-ter-ni-ty
colos-sal	co-los-sal
ravi-o-li	ra-vi-o-li
petard	pe-tard
over-board	o-ver-board
comber	comb-er
unim-paired	un-im-paired
as-cen-dan-cy	as-cend-an-cy
suf-frag-ist	suf-fra-gist
sub-unit	sub-u-nit
un-palat-able	un-pal-at-a-ble
scarci-ty	scar-ci-ty
carousel	car-ou-sel
gullible	gul-li-ble
hy-dropho-bic	hy-dro-pho-bic
apho-rism	aph-o-rism
recre-ation	rec-re-a-tion
cerise	ce-rise
heartache	heart-ache
arrange	ar-range
timid-ly	tim-id-ly
lin-gerie	lin-ge-rie
cathar-tic	ca-thar-tic
turpi-tude	tur-pi-tude
di-rec-torate	di-rec-to-rate
agency	a-gen-cy
un-in-hab-it-able	un-in-hab-it-a-ble
swarthy	swarth-y
un-so-licit-ed	un-so-lic-it-ed
macaque	ma-caque
demon-stra-tive	de-mon-stra-tive
ob-tain-able	ob-tain-a-ble
cathar-sis	ca-thar-sis
monothe-is-tic	mon-o-the-is-tic
domi-cile	dom-i-cile
castoff	cast-off
metic-u-lous-ly	me-tic-u-lous-ly
elim-i-nate	e-lim-i-nate
caiman	cai-man
pen-i-ten-tiary	pen-i-ten-tia-ry
oa-sis	o-a-sis
con-fronta-tion-al	con-fron-ta-tion-al
gaslight	gas-light
javelin	jave-lin
gala	ga-la
glycine	gly-cine
pathfind-er	path-find-er
reim-ple-ment-ed	reimplemented
unabridged	un-a-bridged
ecol-o-gist	e-col-o-gist
firmware	firm-ware
breast-feed	breastfeed
teenage	teen-age
phys-iog-no-my	phys-i-og-no-my
pres-tidig-i-ta-tion	pres-ti-dig-i-ta-tion
con-sulate	con-su-late
sym-bio-sis	sym-bi-o-sis
apo-lit-i-cal	a-po-lit-i-cal
unadul-ter-at-ed	un-a-dul-ter-at-ed
es-calade	es-ca-lade
costar	co-star
lo-quaci-ty	lo-quac-i-ty
break-away	break-a-way
im-pre-sario	im-pre-sa-ri-o
spir-i-tu-al-ism	spir-it-u-al-ism
fusible	fu-si-ble
tute-lage	tu-te-lage
con-ser-v-a-tive	con-serv-a-tive
smelt-ing	smelting
con-cil-ia-tor	con-cil-i-a-tor
coda	co-da
lazy	la-zy
isosce-les	i-sos-ce-les
ir-re-place-able	ir-re-place-a-ble
ho-n-our	ho-nour
de-ductible	de-duct-i-ble
freighter	freight-er
buffer	buff-er
comet	com-et
phil-an-thropy	phi-lan-thro-py
over-val-ue	o-ver-val-ue
qua-drat-ic	quad-rat-ic
kinky	kink-y
idyl-lic	i-dyl-lic
block-buster	block-bust-er
pearly	pearl-y
cor-re-spon-dence	cor-re-spond-ence
fool-hardy	fool-har-dy
reper-toire	rep-er-toire
saucepan	sauce-pan
leath-ery	leath-er-y
sus-tain-abil-i-ty	sus-tain-a-bil-i-ty
in-stan-ta-neous	in-stan-ta-ne-ous
cy-clotron	cy-clo-tron
bio-ta	bi-o-ta
promis-cu-ous	pro-mis-cu-ous
busker	busk-er
elude	e-lude
flood-ing	flooding
trackbed	track-bed
video-taped	videotaped
pu-ri-tanism	pu-ri-tan-ism
stealth-ily	stealth-i-ly
lender	lend-er
iso-met-ric	i-so-met-ric
artery	ar-ter-y
de-pen-den-cy	de-pend-en-cy
rapid	rap-id
pe-ri-as-tron	per-i-as-tron
bungee	bun-gee
brand-ed	bran-ded
iron-work	i-ron-work
heron	her-on
syn-ony-mous	syn-on-y-mous
con-sul-tan-cy	con-sult-an-cy
anon	a-non
motile	mo-tile
an-thracite	an-thra-cite
parochial-ism	pa-ro-chi-al-ism
prob-a-bilis-tic	prob-a-bi-lis-tic
overt-ly	o-vert-ly
pre-sentable	pre-sent-a-ble
uni-cam-er-al	u-ni-cam-er-al
un-apolo-getic	un-a-pol-o-get-ic
re-vival	re-viv-al
pogo	po-go
precinct	pre-cinct
feldspar	feld-spar
prophe-cy	proph-e-cy
mayfly	may-fly
aside	a-side
cater	ca-ter
con-trast-ing	contrasting
de-scen-der	de-scend-er
ra-dioac-tiv-i-ty	ra-di-o-ac-tiv-i-ty
tractable	trac-ta-ble
speedy	speed-y
pow-dery	pow-der-y
loony	loon-y
re-li-ably	re-li-a-bly
con-sum-able	con-sum-a-ble
florist	flo-rist
brack-et-ed	bracketed
em-ploy-able	em-ploy-a-ble
over-growth	o-ver-growth
dark-ened	dar-kened
lentil	len-til
prelate	prel-ate
su-per-fluity	su-per-flu-i-ty
ir-re-solv-able	ir-re-solv-a-ble
idol-a-trous	i-dol-a-trous
over-haul	o-ver-haul
in-vesti-ture	in-ves-ti-ture
mor-phia	mor-phi-a
over-com-pen-sate	o-ver-com-pen-sate
chivvy	chiv-vy
gas-troin-testi-nal	gas-tro-in-tes-ti-nal
dis-in-fec-tant	dis-in-fect-ant
pot-tery	pot-ter-y
im-agery	im-age-ry
reagent	re-a-gent
mer-curic	mer-cu-ric
cretin	cre-tin
lo-goff	log-off
rein-ven-tion	re-in-ven-tion
carat	car-at
evil-do-er	e-vil-do-er
celiba-cy	cel-i-ba-cy
blood-thirsty	blood-thirst-y
phono-graph	pho-no-graph
par-don-able	par-don-a-ble
scholas-tic	scho-las-tic
equable	eq-ua-ble
jagged	jag-ged
de-bauch-ery	de-bauch-er-y
in-ter-nu-clear	in-ter-nu-cle-ar
preschool	pre-school
mis-cel-lany	mis-cel-la-ny
aris-toc-ra-cy	ar-is-toc-ra-cy
het-ero-ge-neous	het-er-o-ge-ne-ous
cursed	curs-ed
pro-ject-ing	projecting
icy	i-cy
over-due	o-ver-due
valu-able	val-u-a-ble
residu-um	re-sid-u-um
in-con-testable	in-con-test-a-ble
chico-ry	chic-o-ry
splashy	splash-y
piv-otal	piv-ot-al
phooey	phoo-ey
pro-pi-onate	pro-pi-o-nate
whole-saler	whole-sal-er
artiste	ar-tiste
naughty	naugh-ty
blus-tery	blus-ter-y
tuba	tu-ba
peachy	peach-y
breathy	breath-y
un-aware	un-a-ware
su-per-abun-dant	su-per-a-bun-dant
treaty	trea-ty
gravy	gra-vy
trencher	trench-er
irony	i-ro-ny
polypropy-lene	pol-y-pro-pyl-ene
ca-reerist	ca-reer-ist
over-pro-duc-tion	o-ver-pro-duc-tion
gib-ber-ing	gibbering
triplex	tri-plex
opi-um	o-pi-um
pes-simist	pes-si-mist
erad-i-ca-tion	e-rad-i-ca-tion
retest	re-test
potable	po-ta-ble
burly	bur-ly
emir	e-mir
dis-pos-able	dis-pos-a-ble
refuge	ref-uge
mock-ery	mock-er-y
dis-con-ti-nu-ity	dis-con-ti-nu-i-ty
cleanser	cleans-er
pael-la	pa-el-la
feath-erlight	feath-er-light
song-writer	song-writ-er
op-er-a-tional-ly	op-er-a-tion-al-ly
pos-i-tivism	pos-i-tiv-ism
briny	brin-y
avul-sion	a-vul-sion
stonework	stone-work
gu-nite	gun-ite
civic	civ-ic
de-mo-c-ra-t-i-cal-ly	dem-o-crat-i-cal-ly
bari-tone	bar-i-tone
declam-a-to-ry	de-clam-a-to-ry
cashier	cash-ier
re-sult-ing	resulting
torus	to-rus
fever-ish	fe-ver-ish
risot-to	ri-sot-to
poly-mor-phic	pol-y-mor-phic
lager	la-ger
tri-bune	trib-une
in-vig-o-rate	in-vig-or-ate
tur-bocharg-er	tur-bo-charg-er
bion-ics	bi-on-ics
welder	weld-er
rachis	ra-chis
uni-lat-er-al	u-ni-lat-er-al
tonedeaf	tone-deaf
damni-fy	dam-ni-fy
retry	re-try
nonex-is-tent	non-ex-ist-ent
sen-hor	se-nhor
con-ti-nu-ity	con-ti-nu-i-ty
seag-ull	sea-gull
dusty	dust-y
kalei-do-scope	ka-lei-do-scope
bathrobe	bath-robe
re-for-esta-tion	re-for-est-a-tion
inan-i-mate	in-an-i-mate
diplo-mat-ic	dip-lo-mat-ic
tyran-ny	tyr-an-ny
domi-cil-iary	dom-i-cil-i-ar-y
dodger	dodg-er
re-tal-ia-to-ry	re-tal-i-a-to-ry
re-place-able	re-place-a-ble
monar-chi-cal	mo-nar-chi-cal
corky	cork-y
chesty	chest-y
round-about	round-a-bout
chival-rous	chiv-al-rous
par-al-lelepiped	par-al-lel-e-pi-ped
sadis-tic	sa-dis-tic
ex-porta-bil-i-ty	ex-por-ta-bi-li-ty
elec-tro-car-dio-gram	e-lec-tro-car-di-o-gram
bedrag-gled	be-drag-gled
hearsay	hear-say
spir-i-tu-al-i-ty	spir-it-u-al-i-ty
celi-bate	cel-i-bate
mnemon-ic	mne-mon-ic
un-mea-sur-able	un-meas-ur-a-ble
discog-ra-phy	dis-cog-ra-phy
bur-nished	burnished
sui-ci-dal	su-i-cid-al
ex-trater-res-tri-al	ex-tra-ter-res-tri-al
jazzy	jazz-y
tren-chant-ly	trench-ant-ly
viva	vi-va
de-caf-feinate	de-caf-fein-ate
pres-bytery	pres-by-ter-y
eigen-val-ue	ei-gen-val-ue
lisp-ing	lis-ping
gen-uine-ly	gen-u-ine-ly
porter	por-ter
bather	bath-er
un-al-ter-able	un-al-ter-a-ble
pep-pery	pep-per-y
emo-tion-less	e-mo-tion-less
dis-putable	dis-put-a-ble
peri	pe-ri
dis-obey	dis-o-bey
gelatin	gel-a-tin
notwith-stand-ing	not-with-stand-ing
rhodo-den-dron	rho-do-den-dron
hab-it-able	hab-it-a-ble
en-thralling	en-thral-ling
as-so-ciate	as-so-ci-ate
mar-ke-teer	mar-ket-eer
copy-ist	cop-y-ist
pro-bity	pro-bi-ty
species	spe-cies
colo-nial	co-lo-ni-al
bazooka	ba-zoo-ka
tho-racic	tho-rac-ic
paean	pae-an
duo-de-num	du-o-de-num
cir-cling	circling
blessed	bless-ed
pe-rusal	pe-rus-al
brazen	bra-zen
bromine	bro-mine
im-pri-matur	im-pri-ma-tur
coast-ing	coasting
ridicu-lous	ri-dic-u-lous
de-ni-able	de-ni-a-ble
camper	camp-er
diesel	die-sel
rheumat-ic	rheu-mat-ic
in-vari-ably	in-var-i-a-bly
veg-etable	veg-e-ta-ble
usurp-er	u-surp-er
eclec-tic	ec-lec-tic
skater	skat-er
psy-chi-atric	psy-chi-at-ric
thrifty	thrift-y
grimy	grim-y
pony-tail	po-ny-tail
babysit-ter	ba-by-sit-ter
risky	risk-y
scrumhalf	scrum-half
scorcher	scorch-er
lozenge	loz-enge
idem	i-dem
in-cor-rupt-ible	in-cor-rupt-i-ble
punchy	punch-y
wrin-kled	wrinkled
he-li-copter	hel-i-cop-ter
lighter	light-er
dis-cour-tesy	dis-cour-te-sy
fuzzy	fuzz-y
youngish	young-ish
minute	mi-nute
loafer	loaf-er
winder	wind-er
ju-nior	jun-ior
spiky	spik-y
valen-tine	val-en-tine
promis-cu-ity	prom-is-cu-i-ty
flow-ery	flow-er-y
sabra	sa-bra
morass	mo-rass
deco	dec-o
ghana	ghana
wigeon	wig-eon
si-nu-soid	si-nus-oid
detri-men-tal	det-ri-men-tal
hy-acinth	hy-a-cinth
para-nor-mal	par-a-nor-mal
car-cino-gen-e-sis	car-cin-o-gen-e-sis
rosy	ros-y
physi-cian	phy-si-cian
pussy-cat	pussycat
tren-chant	trench-ant
deli	del-i
op-er-a-tional	op-er-a-tion-al
groundswell	ground-swell
hi-er-ar-ch	hi-er-arch
reap-pear	re-ap-pear
bistable	bi-sta-ble
bondage	bond-age
retic-u-lum	re-tic-u-lum
sealant	seal-ant
te-dious	te-di-ous
tem-pera-ment	tem-per-a-ment
aquiline	aq-ui-line
de-ca-pod	dec-a-pod
lectern	lec-tern
ethanol	eth-a-nol
prepara-to-ry	pre-par-a-to-ry
both-ered	bothered
delta	del-ta
modal	mod-al
unin-su-lat-ed	un-in-su-lat-ed
eclip-tic	e-clip-tic
seedbed	seed-bed
re-newed	renewed
nonen-ti-ty	non-en-ti-ty
any-how	an-y-how
graphite	graph-ite
grouchy	grouch-y
turfy	turf-y
event-ing	e-vent-ing
bubon-ic	bu-bon-ic
iri-des-cent	ir-i-des-cent
fi-deli-ty	fi-del-i-ty
gui-tarist	gui-tar-ist
trea-sure	treas-ure
where-abouts	where-a-bouts
gospel	gos-pel
ob-lig-ate	ob-li-gate
dolomite	do-lo-mite
sali-va	sa-li-va
brouha-ha	brou-ha-ha
vari-abil-i-ty	var-i-a-bil-i-ty
so-cio-cul-tur-al	so-ci-o-cul-tur-al
trigonom-e-try	trig-o-nom-e-try
as-cen-dant	as-cend-ant
reread	re-read
courtier	cour-ti-er
pruri-ent	pru-ri-ent
facet	fac-et
arise	a-rise
ready	read-y
jam-boree	jam-bo-ree
poly-no-mi-al	pol-y-no-mi-al
dis-abil-i-ty	dis-a-bil-i-ty
opera	o-pe-ra
mod-esty	mod-es-ty
prostaglandin	pros-ta-glan-din
delu-sive	de-lu-sive
avowed-ly	a-vow-ed-ly
catgut	cat-gut
tusker	tusk-er
artis-tic	ar-tis-tic
bedrid-den	bed-rid-den
mil-ligram	mil-li-gram
gra-tu-itous-ly	gra-tu-i-tous-ly
ethos	e-thos
over-state-ment	o-ver-state-ment
para-graph	par-a-graph
di-achron-ic	di-a-chron-ic
tremu-lous	trem-u-lous
protest	pro-test
kaolin	ka-o-lin
ago	a-go
valiant	val-iant
rock-etry	rock-et-ry
tepid	tep-id
in-tra-venous-ly	in-tra-ve-nous-ly
pinafore	pin-a-fore
ir-re-proach-able	ir-re-proach-a-ble
charge-able	charge-a-ble
telepa-thy	te-lep-a-thy
sharply	sharp-ly
toughie	tough-ie
ga-lop	gal-op
car-bonyl	car-bon-yl
reap-point	re-ap-point
enam-el	e-nam-el
unas-sist-ed	un-as-sist-ed
relict	rel-ict
overindul-gence	o-ver-in-dul-gence
mis-ery	mis-er-y
manikin	man-i-kin
dis-plea-sure	dis-pleas-ure
even-tu-al	e-ven-tu-al
lino	li-no
iron-stone	i-ron-stone
sprayer	spray-er
teach-able	teach-a-ble
plushy	plush-y
eman-ci-pate	e-man-ci-pate
im-ple-menter	im-ple-ment-er
stereo	ster-e-o
power-boat	pow-er-boat
hero-in	her-o-in
eques-tri-an-ism	e-ques-tri-an-ism
con-cor-dance	con-cord-ance
su-per-tanker	su-per-tank-er
ide-al-ist	i-de-al-ist
planter	plant-er
in-de-ter-minable	in-de-ter-mi-na-ble
over-stretch	o-ver-stretch
over-ly	o-ver-ly
emet-ic	e-met-ic
slant-ed	slanted
clin-i-cian	cli-ni-cian
reshow	re-show
any-body	an-y-bod-y
bumper	bump-er
promis-so-ry	prom-is-so-ry
decile	dec-ile
crisply	crisp-ly
topol-o-gy	to-pol-o-gy
tremo-lo	trem-o-lo
in-com-men-su-rable	in-com-men-su-ra-ble
tremor	trem-or
myelin	my-e-lin
orate	o-rate
chrysan-the-mum	chry-san-the-mum
li-censee	li-cen-see
prebend	preb-end
dilu-ent	dil-u-ent
ben-der	bend-er
horny	horn-y
fifty	fif-ty
purview	pur-view
furtive	fur-tive
respire	re-spire
in-ter-preter	in-ter-pret-er
worsted	wor-sted
up-hol-stery	up-hol-ster-y
bean-ery	bean-er-y
trans-mo-gri-fy	trans-mog-ri-fy
clink-ing	clin-king
lazi-ness	la-zi-ness
lega-tee	leg-a-tee
or-a-to-rio	or-a-to-ri-o
phoneme	pho-neme
poly-crys-talline	pol-y-crys-tal-line
en-chantress	en-chant-ress
equi-lib-ri-um	e-qui-lib-ri-um
milk-shake	milkshake
un-invit-ing	un-in-vit-ing
elu-ci-date	e-lu-ci-date
masseuse	mas-seuse
recom-mence	re-com-mence
chi-huahua	chi-hua-hua
buildup	build-up
un-promis-ing	un-prom-is-ing
atoll	at-oll
un-sea-son-ably	un-sea-son-a-bly
break-able	break-a-ble
hauli-er	haul-ier
mirac-u-lous	mi-rac-u-lous
pul-monary	pul-mo-nar-y
unimag-i-na-tive	un-im-ag-i-na-tive
his-toric	his-tor-ic
un-drink-able	un-drink-a-ble
bil-iary	bil-i-ar-y
pa-tri-o-tism	pa-tri-ot-ism
mono-graph-ic	mon-o-graph-ic
flus-tered	flustered
lumpy	lump-y
award	a-ward
shaver	shav-er
ecol-o-gy	e-col-o-gy
em-anate	em-a-nate
os-teopath	os-te-o-path
ma-nia	ma-ni-a
in-elas-tic	in-e-las-tic
cho-ris-ter	chor-is-ter
arranger	ar-rang-er
cleanup	clean-up
stratos-phere	strat-o-sphere
dy-nasty	dy-nas-ty
bur-ial	bur-i-al
pornog-ra-phy	por-nog-ra-phy
pro-tect-ed	protected
im-mutable	im-mu-ta-ble
urol-o-gist	u-rol-o-gist
curvy	curv-y
tri-adic	tri-ad-ic
pro-pa-gan-dist	prop-a-gan-dist
profli-ga-cy	prof-li-ga-cy
theta	the-ta
dowa-ger	dow-a-ger
baroque	ba-roque
de-odor-ant	de-o-dor-ant
min-uet	min-u-et
pantry	pan-try
equa-tor	e-qua-tor
me-te-o-rol-o-gy	me-te-or-ol-o-gy
dif-fer-en-tiable	dif-fer-en-ti-a-ble
tau-tol-ogy	tau-tol-o-gy
im-munoas-say	im-mu-no-as-say
homage	hom-age
siren	si-ren
muti-nous	mu-ti-nous
ergo	er-go
paci-fism	pac-i-fism
phone-mic	pho-ne-mic
iso-topic	i-so-top-ic
ra-tio-nal-ly	ra-tion-al-ly
newsy	news-y
sto-ry-telling	sto-ry-tell-ing
tulip	tu-lip
ki-mono	ki-mo-no
mul-ti-me-dia	mul-ti-me-di-a
glis-ten-ing	gli-ste-ning
rewritable	re-writ-a-ble
rarebit	rare-bit
de-tach-able	de-tach-a-ble
gazette	ga-zette
se-questered	se-ques-tered
owlish	owl-ish
beaver	bea-ver
whirlpool	whirl-pool
itin-er-ant	i-tin-er-ant
coro-nary	cor-o-nar-y
li-able	li-a-ble
marigold	mar-i-gold
con-sul-tant	con-sult-ant
tick-et-ed	ticketed
perquisite	per-qui-site
stretchy	stretch-y
di-a-bolism	di-ab-o-lism
perdi-tion	per-di-tion
arachno-pho-bia	a-rach-no-pho-bi-a
slouch-ing	slouching
scan-dalous	scan-dal-ous
rhubarb	rhu-barb
sea-son-able	sea-son-a-ble
taxis	tax-is
florin	flor-in
fly-over	fly-o-ver
sus-penders	sus-pend-ers
shogun	sho-gun
nar-ra-tol-ogy	nar-ra-tol-o-gy
mendele-vi-um	men-de-le-vi-um
fum-bling	fumbling
unim-por-tant	un-im-por-tant
reprise	re-prise
Words with errors: 1850
Words with incorrect number of syllables: 1749
Total evluated: 6500
Perfect accuracy: 0.72
Number of syllables accuracy: 0.73
Average Levenshtein Distance(across incorrect words): 1.20
